交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2003/6/2,TX,200306,4559,4670,4557,4665,155,3.44%,35509,4665,28486,4664,4665,5150,3810,,一般,
2003/6/2,TX,200307,4555,4658,4550,4658,155,3.44%,153,4658,302,4655,4659,4658,4170,,一般,
2003/6/2,TX,200309,4570,4635,4555,4635,154,3.44%,10,4633,144,4624,4650,5090,4081,,一般,
2003/6/2,TX,200312,4600,4640,4600,4640,141,3.13%,2,4632,27,4602,4663,4988,4020,,一般,
2003/6/2,TX,200403,4581,4650,4560,4650,172,3.84%,16,4614,27,4581,4648,4970,4081,,一般,
2003/6/3,TX,200306,4650,4664,4616,4658,-7,-0.15%,19168,4658,28846,4657,4658,5150,3810,,一般,
2003/6/3,TX,200307,4660,4660,4612,4645,-13,-0.28%,69,4645,333,4635,4645,4660,4170,,一般,
2003/6/3,TX,200309,4635,4649,4620,4620,-13,-0.28%,3,4630,145,4612,4649,5090,4081,,一般,
2003/6/3,TX,200312,-,-,-,-,-,-,0,4625,27,4585,4670,4988,4020,,一般,
2003/6/3,TX,200403,4633,4633,4610,4610,-4,-0.09%,2,4638,28,4588,4633,4970,4081,,一般,
2003/6/5,TX,200306,4706,4748,4691,4725,67,1.44%,25384,4725,28164,4724,4725,5150,3810,,一般,
2003/6/5,TX,200307,4712,4730,4689,4705,60,1.29%,233,4705,446,4702,4705,4730,4170,,一般,
2003/6/5,TX,200309,4701,4722,4681,4696,66,1.43%,48,4696,145,4671,4700,5090,4081,,一般,
2003/6/5,TX,200312,-,-,-,-,-,-,0,4692,27,4661,4735,4988,4020,,一般,
2003/6/5,TX,200403,4720,4720,4688,4690,52,1.12%,6,4687,27,4661,4713,4970,4081,,一般,
2003/6/6,TX,200306,4735,4736,4677,4732,7,0.15%,23064,4732,27459,4731,4732,5150,3810,,一般,
2003/6/6,TX,200307,4720,4720,4669,4717,12,0.26%,131,4717,509,4702,4718,4730,4170,,一般,
