交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2014/4/1,TX,201404,8780,8833,8773,8829,39,0.44%,77021,8828,58731,8828,8829,8833,8468,,一般,
2014/4/1,TX,201405,8760,8810,8752,8806,34,0.39%,1366,8805,3066,8805,8807,8810,8509,,一般,
2014/4/1,TX,201406,8752,8788,8739,8785,33,0.38%,327,8785,2157,8784,8786,8788,7508,,一般,
2014/4/1,TX,201409,8459,8515,8459,8512,35,0.41%,76,8512,2233,8509,8514,8515,7720,,一般,
2014/4/1,TX,201412,8420,8470,8419,8469,34,0.40%,113,8468,415,8464,8469,8470,7835,,一般,
2014/4/2,TX,201404,8850,8888,8841,8855,27,0.31%,73667,8855,57018,8854,8856,8888,8468,,一般,
2014/4/2,TX,201405,8825,8865,8820,8836,31,0.35%,1668,8834,3384,8833,8837,8865,8509,,一般,
2014/4/2,TX,201406,8810,8842,8800,8817,32,0.36%,272,8816,2227,8815,8818,8842,7508,,一般,
2014/4/2,TX,201409,8520,8566,8520,8540,28,0.33%,61,8540,2253,8539,8542,8566,7720,,一般,
2014/4/2,TX,201412,8488,8522,8488,8498,30,0.35%,101,8498,421,8495,8500,8522,7835,,一般,
2014/4/3,TX,201404,8858,8878,8845,8868,13,0.15%,58189,8867,58299,8867,8869,8888,8468,,一般,
2014/4/3,TX,201405,8834,8856,8825,8848,14,0.16%,1075,8847,3617,8847,8849,8865,8509,,一般,
2014/4/3,TX,201406,8816,8835,8806,8830,14,0.16%,120,8829,2229,8827,8831,8842,7508,,一般,
2014/4/3,TX,201409,8525,8560,8525,8551,11,0.13%,35,8551,2253,8552,8557,8566,7720,,一般,
2014/4/3,TX,201412,8506,8513,8486,8513,15,0.18%,69,8513,435,8507,8513,8522,7835,,一般,
2014/4/7,TX,201404,8811,8861,8803,8858,-9,-0.10%,63927,8858,58642,8858,8859,8888,8468,,一般,
2014/4/7,TX,201405,8810,8844,8785,8843,-4,-0.05%,3006,8843,4005,8842,8844,8865,8509,,一般,
2014/4/7,TX,201406,8770,8825,8768,8824,-5,-0.06%,166,8824,2224,8822,8824,8842,7508,,一般,
2014/4/7,TX,201409,8505,8550,8492,8550,-1,-0.01%,72,8549,2268,8547,8550,8566,7720,,一般,
2014/4/7,TX,201412,8463,8509,8450,8508,-5,-0.06%,46,8508,453,8504,8508,8522,7835,,一般,
2014/4/8,TX,201404,8853,8887,8837,8879,21,0.24%,79196,8877,55062,8878,8879,8888,8468,,一般,
2014/4/8,TX,201405,8830,8871,8821,8862,19,0.21%,2799,8862,5244,8861,8863,8871,8509,,一般,
2014/4/8,TX,201406,8799,8850,8799,8844,20,0.23%,193,8844,2253,8841,8844,8850,7508,,一般,
2014/4/8,TX,201409,8540,8571,8527,8564,15,0.18%,94,8564,2289,8565,8569,8571,7720,,一般,
2014/4/8,TX,201412,8479,8530,8479,8523,15,0.18%,57,8523,465,8523,8527,8530,7835,,一般,
2014/4/9,TX,201404,8886,8903,8878,8896,19,0.21%,52603,8896,56159,8895,8897,8903,8468,,一般,
2014/4/9,TX,201405,8871,8884,8863,8878,16,0.18%,3131,8877,7270,8877,8878,8884,8509,,一般,
2014/4/9,TX,201406,8850,8863,8850,8860,16,0.18%,137,8859,2317,8856,8860,8863,7508,,一般,
2014/4/9,TX,201409,8575,8588,8572,8585,21,0.25%,62,8585,2324,8581,8584,8588,7720,,一般,
2014/4/9,TX,201412,8537,8545,8530,8542,19,0.22%,53,8542,469,8541,8543,8545,7835,,一般,
2014/4/10,TX,201404,8929,8939,8866,8907,11,0.12%,86825,8907,55130,8907,8909,8939,8468,,一般,
2014/4/10,TX,201405,8915,8920,8847,8886,9,0.10%,6654,8885,10415,8885,8888,8920,8509,,一般,
2014/4/10,TX,201406,8888,8900,8829,8865,6,0.07%,235,8865,2353,8865,8870,8900,7508,,一般,
2014/4/10,TX,201409,8600,8624,8557,8592,7,0.08%,102,8592,2339,8590,8595,8624,7720,,一般,
2014/4/10,TX,201412,8578,8581,8510,8544,2,0.02%,91,8544,470,8544,8550,8581,7835,,一般,
2014/4/11,TX,201404,8850,8891,8840,8870,-37,-0.42%,95782,8869,50964,8870,8871,8939,8468,,一般,
2014/4/11,TX,201405,8823,8868,8822,8854,-31,-0.35%,14879,8852,16497,8852,8855,8920,8509,,一般,
