交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2018/2/1,TX,201802,11127,11199,11112,11160,62,0.56%,141148,11160,101944,11160,11162,11271,10375,,一般,
2018/2/1,TX,201802,11104,11139,11086,11108,10,0.09%,18457,-,-,11111,11113,11271,10375,,盤後,
2018/2/1,TX,201803,11115,11187,11102,11153,65,0.59%,4142,11152,8039,11152,11154,11255,9146,,一般,
2018/2/1,TX,201803,11091,11128,11078,11103,15,0.14%,475,-,-,11100,11104,11255,9146,,盤後,
2018/2/1,TX,201806,11066,11136,11056,11103,65,0.59%,241,11103,3538,11102,11105,11199,9456,,一般,
2018/2/1,TX,201806,11046,11076,11038,11038,0,0.00%,60,-,-,11051,11056,11199,9456,,盤後,
2018/2/1,TX,201809,10676,10742,10672,10715,70,0.66%,214,10715,2143,10711,10716,10807,9830,,一般,
2018/2/1,TX,201809,10657,10685,10640,10640,-5,-0.05%,46,-,-,10658,10664,10807,9830,,盤後,
2018/2/1,TX,201812,10631,10711,10631,10680,71,0.67%,79,10680,876,10678,10683,10763,10520,,一般,
2018/2/1,TX,201812,10654,10654,10609,10609,0,0.00%,5,-,-,10625,10631,10763,10520,,盤後,
2018/2/2,TX,201802,11111,11132,11041,11116,-44,-0.39%,176534,11114,99831,11114,11116,11271,10375,,一般,
2018/2/2,TX,201802,11157,11162,11111,11120,-40,-0.36%,26696,-,-,11121,11124,11271,10375,,盤後,
2018/2/2,TX,201803,11105,11122,11035,11106,-46,-0.41%,5873,11105,10092,11106,11107,11255,9146,,一般,
2018/2/2,TX,201803,11150,11152,11104,11110,-42,-0.38%,789,-,-,11111,11117,11255,9146,,盤後,
2018/2/2,TX,201806,11050,11075,10995,11060,-43,-0.39%,349,11059,3603,11059,11064,11199,9456,,一般,
2018/2/2,TX,201806,11100,11100,11060,11062,-41,-0.37%,76,-,-,11064,11072,11199,9456,,盤後,
2018/2/2,TX,201809,10670,10684,10608,10670,-45,-0.42%,414,10670,2201,10668,10670,10807,9830,,一般,
2018/2/2,TX,201809,10716,10716,10672,10672,-43,-0.40%,105,-,-,10675,10684,10807,9830,,盤後,
2018/2/2,TX,201812,10640,10652,10578,10650,-30,-0.28%,83,10650,907,10636,10640,10763,10520,,一般,
2018/2/2,TX,201812,10661,10662,10661,10662,-18,-0.17%,2,-,-,10643,10651,10763,10520,,盤後,
2018/2/5,TX,201802,10888,10952,10848,10928,-186,-1.67%,185574,10927,95221,10927,10928,11271,10375,,一般,
2018/2/5,TX,201802,11105,11116,10965,10971,-143,-1.29%,32323,-,-,10970,10971,11271,10375,,盤後,
2018/2/5,TX,201803,10898,10939,10839,10915,-190,-1.71%,7009,10916,10890,10915,10917,11255,9146,,一般,
2018/2/5,TX,201803,11102,11108,10958,10964,-141,-1.27%,937,-,-,10961,10965,11255,9146,,盤後,
2018/2/5,TX,201806,10818,10891,10797,10870,-189,-1.71%,902,10870,3831,10869,10872,11199,9456,,一般,
2018/2/5,TX,201806,11058,11058,10920,10920,-139,-1.26%,173,-,-,10916,10924,11199,9456,,盤後,
2018/2/5,TX,201809,10460,10495,10411,10478,-192,-1.80%,399,10478,2217,10475,10478,10807,9830,,一般,
2018/2/5,TX,201809,10664,10664,10528,10528,-142,-1.33%,129,-,-,10528,10534,10807,9830,,盤後,
2018/2/5,TX,201812,10425,10460,10379,10446,-204,-1.92%,232,10445,1020,10443,10446,10763,10379,,一般,
2018/2/5,TX,201812,10627,10627,10499,10499,-151,-1.42%,22,-,-,10497,10504,10763,10499,,盤後,
2018/2/6,TX,201802,10643,10663,10242,10399,-528,-4.83%,409245,10396,91490,10396,10399,11271,10242,,一般,
2018/2/6,TX,201802,10921,10949,10662,10676,-251,-2.30%,59032,-,-,10678,10679,11271,10375,,盤後,
2018/2/6,TX,201803,10621,10651,10230,10380,-536,-4.91%,21646,10378,12490,10377,10382,11255,9146,,一般,
2018/2/6,TX,201803,10910,10936,10650,10666,-250,-2.29%,2009,-,-,10666,10670,11255,9146,,盤後,
2018/2/6,TX,201806,10595,10605,10194,10333,-537,-4.94%,2455,10327,4185,10328,10334,11199,9456,,一般,
2018/2/6,TX,201806,10874,10890,10611,10635,-235,-2.16%,224,-,-,10620,10628,11199,9456,,盤後,
2018/2/6,TX,201809,10168,10214,9756,9901,-577,-5.51%,1639,9894,2693,9896,9899,10807,9756,,一般,
2018/2/6,TX,201809,10478,10501,10243,10245,-233,-2.22%,147,-,-,10233,10239,10807,9830,,盤後,
2018/2/6,TX,201812,10159,10186,9722,9861,-584,-5.59%,2464,9861,1523,9860,9864,10763,9722,,一般,
2018/2/6,TX,201812,10439,10472,10200,10215,-230,-2.20%,110,-,-,10202,10207,10763,10200,,盤後,
2018/2/7,TX,201802,10600,10669,10510,10517,121,1.16%,236946,10518,84129,10515,10517,11271,10242,,一般,
2018/2/7,TX,201802,10418,10630,10400,10621,225,2.16%,117119,-,-,10621,10622,11271,10242,,盤後,
2018/2/7,TX,201803,10599,10649,10494,10498,120,1.16%,15708,10500,15686,10497,10498,11255,9146,,一般,
2018/2/7,TX,201803,10427,10610,10388,10603,225,2.17%,4089,-,-,10603,10606,11255,9146,,盤後,
2018/2/7,TX,201806,10546,10606,10450,10455,128,1.24%,820,10455,3096,10451,10455,11199,9456,,一般,
2018/2/7,TX,201806,10387,10560,10347,10560,233,2.26%,462,-,-,10555,10561,11199,9456,,盤後,
2018/2/7,TX,201809,10113,10170,10030,10035,141,1.43%,514,10035,2620,10029,10035,10807,9756,,一般,
2018/2/7,TX,201809,9954,10124,9915,10124,230,2.32%,125,-,-,10119,10126,10807,9756,,盤後,
2018/2/7,TX,201812,10068,10136,10000,10006,145,1.47%,241,9994,1611,9992,9998,10763,9722,,一般,
2018/2/7,TX,201812,9899,10092,9891,10092,231,2.34%,89,-,-,10087,10095,10763,9722,,盤後,
2018/2/8,TX,201802,10526,10595,10492,10518,0,0.00%,182147,10518,77306,10518,10519,11271,10242,,一般,
2018/2/8,TX,201802,10501,10613,10500,10525,7,0.07%,55088,-,-,10524,10527,11271,10242,,盤後,
2018/2/8,TX,201803,10505,10575,10478,10502,2,0.02%,16211,10502,24734,10501,10503,11255,9146,,一般,
2018/2/8,TX,201803,10489,10592,10484,10507,7,0.07%,2149,-,-,10503,10507,11255,9146,,盤後,
2018/2/8,TX,201806,10465,10530,10435,10456,1,0.01%,781,10457,3431,10455,10457,11199,9456,,一般,
2018/2/8,TX,201806,10452,10547,10449,10468,13,0.12%,263,-,-,10461,10466,11199,9456,,盤後,
2018/2/8,TX,201809,10045,10111,10030,10053,18,0.18%,112,10053,2654,10047,10051,10807,9756,,一般,
2018/2/8,TX,201809,10033,10120,10033,10048,13,0.13%,37,-,-,10040,10049,10807,9756,,盤後,
2018/2/8,TX,201812,9979,10060,9979,10011,17,0.17%,141,10018,1662,10016,10021,10763,9722,,一般,
2018/2/8,TX,201812,9989,10088,9989,10088,94,0.94%,22,-,-,10005,10014,10763,9722,,盤後,
2018/2/9,TX,201802,10203,10368,10121,10353,-165,-1.57%,257335,10353,58219,10350,10353,11271,10121,,一般,
2018/2/9,TX,201802,10510,10521,10218,10220,-298,-2.83%,91030,-,-,10218,10220,11271,10218,,盤後,
2018/2/9,TX,201803,10188,10341,10107,10322,-180,-1.71%,36653,10323,45194,10319,10323,11255,9146,,一般,
2018/2/9,TX,201803,10502,10504,10204,10204,-298,-2.84%,5261,-,-,10204,10210,11255,9146,,盤後,
2018/2/9,TX,201806,10146,10295,10077,10279,-178,-1.70%,949,10277,3427,10271,10280,11199,9456,,一般,
2018/2/9,TX,201806,10454,10454,10166,10166,-291,-2.78%,437,-,-,10158,10165,11199,9456,,盤後,
2018/2/9,TX,201809,9672,9893,9660,9875,-178,-1.77%,378,9877,2653,9870,9880,10807,9660,,一般,
2018/2/9,TX,201809,10045,10045,9770,9770,-283,-2.82%,142,-,-,9748,9769,10807,9756,,盤後,
2018/2/9,TX,201812,9638,9853,9622,9836,-182,-1.82%,214,9836,1728,9835,9841,10763,9622,,一般,
2018/2/9,TX,201812,9999,9999,9750,9750,-268,-2.68%,98,-,-,9715,9738,10763,9722,,盤後,
2018/2/12,TX,201802,10420,10438,10377,10410,57,0.55%,151528,10413,35441,10410,10411,11271,10121,,一般,
2018/2/12,TX,201802,10336,10425,10188,10402,49,0.47%,111225,-,-,10402,10405,11271,10121,,盤後,
2018/2/12,TX,201803,10383,10410,10358,10371,48,0.46%,40354,10375,66013,10371,10376,11255,9146,,一般,
2018/2/12,TX,201803,10297,10378,10168,10360,37,0.36%,7071,-,-,10359,10363,11255,9146,,盤後,
2018/2/12,TX,201806,10328,10362,10312,10325,48,0.47%,928,10326,3881,10322,10328,11199,9456,,一般,
2018/2/12,TX,201806,10257,10329,10134,10312,35,0.34%,360,-,-,10311,10319,11199,9456,,盤後,
2018/2/12,TX,201809,9923,9962,9915,9925,48,0.49%,194,9925,2749,9920,9935,10807,9660,,一般,
2018/2/12,TX,201809,9842,9923,9754,9923,46,0.47%,32,-,-,9904,9925,10807,9660,,盤後,
2018/2/12,TX,201812,9900,9928,9880,9892,56,0.57%,99,9892,1770,9885,9895,10763,9622,,一般,
2018/2/12,TX,201812,9762,9889,9720,9889,53,0.54%,32,-,-,9869,9892,10763,9622,,盤後,
2018/2/21,TX,201802,10630,10718,10591,10705,292,2.80%,94033,0,20647,10705,10706,11271,10121,,一般,
2018/2/21,TX,201802,10405,10488,10383,10450,37,0.36%,26823,-,-,10451,10467,11271,10121,,盤後,
2018/2/21,TX,201803,10600,10691,10564,10685,310,2.99%,93660,10686,84086,10685,10687,11255,9146,,一般,
2018/2/21,TX,201803,10374,10448,10352,10423,48,0.46%,3390,-,-,10420,10430,11255,9146,,盤後,
