交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2011/8/1,TX,201108,8713,8728,8655,8681,71,0.82%,80934,8682,64681,8681,8684,8772,8140,,一般,
2011/8/1,TX,201109,8654,8694,8624,8650,72,0.84%,1372,8650,7932,8648,8650,8787,7584,,一般,
2011/8/1,TX,201112,8600,8648,8584,8610,72,0.84%,273,8610,3674,8607,8612,8695,7531,,一般,
2011/8/1,TX,201203,8529,8591,8529,8555,70,0.82%,113,8554,1464,8552,8555,8625,7987,,一般,
2011/8/1,TX,201206,8521,8522,8486,8499,71,0.84%,25,8499,319,8493,8500,8570,8407,,一般,
2011/8/2,TX,201108,8600,8607,8535,8574,-108,-1.24%,103383,8573,65134,8574,8575,8772,8140,,一般,
2011/8/2,TX,201109,8586,8586,8507,8544,-106,-1.23%,2047,8544,8696,8544,8546,8787,7584,,一般,
2011/8/2,TX,201112,8530,8533,8476,8507,-103,-1.20%,414,8507,3721,8506,8510,8695,7531,,一般,
2011/8/2,TX,201203,8502,8502,8420,8453,-101,-1.18%,170,8453,1526,8452,8456,8625,7987,,一般,
2011/8/2,TX,201206,8451,8451,8370,8399,-100,-1.18%,77,8399,353,8394,8402,8570,8370,,一般,
2011/8/3,TX,201108,8420,8455,8367,8439,-134,-1.56%,114328,8436,66978,8436,8439,8772,8140,,一般,
2011/8/3,TX,201109,8402,8425,8342,8409,-135,-1.58%,2247,8408,9459,8406,8409,8787,7584,,一般,
2011/8/3,TX,201112,8400,8400,8308,8375,-132,-1.55%,457,8374,3816,8371,8375,8695,7531,,一般,
2011/8/3,TX,201203,8349,8349,8257,8323,-130,-1.54%,185,8323,1581,8321,8324,8625,7987,,一般,
2011/8/3,TX,201206,8294,8294,8213,8273,-126,-1.50%,81,8273,387,8269,8274,8570,8213,,一般,
2011/8/4,TX,201108,8430,8488,8278,8294,-142,-1.68%,144711,8289,73085,8292,8295,8772,8140,,一般,
2011/8/4,TX,201109,8408,8456,8251,8265,-143,-1.70%,2945,8262,10399,8265,8271,8787,7584,,一般,
2011/8/4,TX,201112,8429,8429,8221,8235,-139,-1.66%,737,8230,4007,8232,8238,8695,7531,,一般,
2011/8/4,TX,201203,8333,8369,8175,8185,-138,-1.66%,275,8183,1722,8184,8190,8625,7987,,一般,
2011/8/4,TX,201206,8269,8313,8129,8129,-144,-1.74%,116,8129,424,8131,8139,8570,8129,,一般,
2011/8/5,TX,201108,7820,7988,7736,7766,-523,-6.31%,206321,7765,60354,7766,7767,8772,7736,,一般,
2011/8/5,TX,201109,7700,7948,7700,7728,-534,-6.46%,8489,7722,12327,7725,7728,8787,7584,,一般,
2011/8/5,TX,201112,7830,7901,7670,7690,-540,-6.56%,1611,7687,3590,7688,7693,8695,7531,,一般,
2011/8/5,TX,201203,7800,7855,7630,7646,-537,-6.56%,491,7646,1757,7646,7652,8625,7630,,一般,
2011/8/5,TX,201206,7800,7803,7581,7600,-529,-6.51%,143,7600,470,7597,7608,8570,7581,,一般,
2011/8/8,TX,201108,7742,7769,7260,7555,-210,-2.70%,267551,7556,60036,7553,7555,8772,7260,,一般,
2011/8/8,TX,201109,7711,7731,7230,7514,-208,-2.69%,9083,7508,14300,7507,7513,8787,7230,,一般,
2011/8/8,TX,201112,7600,7684,7188,7457,-230,-2.99%,1376,7448,3635,7445,7455,8695,7188,,一般,
2011/8/8,TX,201203,7625,7637,7136,7400,-246,-3.22%,346,7400,1791,7395,7411,8625,7136,,一般,
