交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2015/12/1,TX,201512,8360,8463,8317,8456,159,1.92%,158141,8456,52893,8456,8457,9800,6954,,一般,
2015/12/1,TX,201601,8350,8460,8315,8456,163,1.97%,1823,8454,4854,8453,8456,8529,8200,,一般,
2015/12/1,TX,201603,8335,8445,8308,8444,158,1.91%,269,8442,2707,8439,8443,9799,6944,,一般,
2015/12/1,TX,201606,8330,8426,8286,8425,158,1.91%,153,8425,1638,8422,8426,8973,6936,,一般,
2015/12/1,TX,201609,8046,8141,7999,8134,151,1.89%,177,8134,1093,8134,8138,8601,7885,,一般,
2015/12/2,TX,201512,8433,8510,8415,8452,-4,-0.05%,146804,8452,51719,8452,8454,9800,6954,,一般,
2015/12/2,TX,201601,8449,8507,8415,8451,-3,-0.04%,1718,8451,5382,8450,8453,8529,8200,,一般,
2015/12/2,TX,201603,8426,8497,8408,8439,-3,-0.04%,165,8438,2702,8438,8443,9799,6944,,一般,
2015/12/2,TX,201606,8420,8475,8395,8420,-5,-0.06%,129,8420,1675,8420,8424,8973,6936,,一般,
2015/12/2,TX,201609,8105,8189,8105,8128,-6,-0.07%,141,8128,1083,8133,8138,8601,7885,,一般,
2015/12/3,TX,201512,8388,8490,8363,8476,24,0.28%,147876,8470,53556,8475,8476,9800,6954,,一般,
2015/12/3,TX,201601,8390,8486,8362,8473,22,0.26%,2364,8468,5839,8472,8475,8529,8200,,一般,
2015/12/3,TX,201603,8372,8475,8356,8450,12,0.14%,221,8450,2781,8462,8465,9799,6944,,一般,
2015/12/3,TX,201606,8368,8458,8345,8434,14,0.17%,132,8434,1696,8442,8446,8973,6936,,一般,
2015/12/3,TX,201609,8066,8161,8055,8147,19,0.23%,63,8147,1072,8156,8161,8601,7885,,一般,
2015/12/4,TX,201512,8361,8410,8326,8397,-73,-0.86%,142112,8393,51363,8396,8397,9800,6954,,一般,
2015/12/4,TX,201601,8363,8406,8325,8393,-75,-0.89%,2099,8390,6014,8392,8393,8529,8200,,一般,
2015/12/4,TX,201603,8355,8390,8315,8382,-68,-0.80%,225,8382,2791,8382,8385,9799,6944,,一般,
2015/12/4,TX,201606,8342,8372,8299,8362,-72,-0.85%,184,8362,1654,8362,8366,8973,6936,,一般,
2015/12/4,TX,201609,8065,8088,8020,8070,-77,-0.95%,56,8070,1075,8075,8079,8601,7885,,一般,
2015/12/7,TX,201512,8495,8550,8455,8468,75,0.89%,140025,8470,51385,8465,8468,9800,6954,,一般,
