交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2001/11/1,TX,200111,3878,3892,3840,3870,4,0.10%,10495,3870,18294,3870,3871,4054,3347,,一般,
2001/11/1,TX,200112,3920,3920,3847,3857,-43,-1.10%,43,3865,118,3865,3878,6366,3251,,一般,
2001/11/1,TX,200203,3888,3888,3880,3880,30,0.78%,2,3854,39,3870,3930,5530,3430,,一般,
2001/11/1,TX,200206,-,-,-,-,-,-,0,3872,6,3800,3922,4630,3395,,一般,
2001/11/1,TX,200209,-,-,-,-,-,-,0,3920,1,3927,3998,4149,3900,,一般,
2001/11/2,TX,200111,3919,3957,3916,3931,61,1.58%,15183,3931,18216,3931,3935,4054,3347,,一般,
2001/11/2,TX,200112,3920,3958,3920,3934,69,1.79%,72,3934,113,3923,3940,6366,3251,,一般,
2001/11/2,TX,200203,3930,3930,3930,3930,76,1.97%,1,3930,39,3930,3990,5530,3430,,一般,
2001/11/2,TX,200206,3930,3930,3930,3930,58,1.50%,1,3933,6,3891,3999,4630,3395,,一般,
2001/11/2,TX,200209,-,-,-,-,-,-,0,3981,1,3911,4050,4149,3900,,一般,
2001/11/5,TX,200111,3945,4043,3918,4030,99,2.52%,14282,4030,17834,4028,4030,4054,3347,,一般,
2001/11/5,TX,200112,3950,4038,3915,4038,104,2.64%,73,4038,118,4035,4038,6366,3251,,一般,
2001/11/5,TX,200203,3993,4048,3955,4048,118,3.00%,3,4048,38,4010,4049,5530,3430,,一般,
2001/11/5,TX,200206,-,-,-,-,-,-,0,4032,6,4010,4069,4630,3395,,一般,
2001/11/5,TX,200209,-,-,-,-,-,-,0,4080,1,3902,4146,4149,3900,,一般,
2001/11/6,TX,200111,4050,4089,3990,3990,-40,-0.99%,16440,3990,18411,3990,3993,4089,3347,,一般,
2001/11/6,TX,200112,4050,4080,3985,4000,-38,-0.94%,97,4000,165,3990,4028,6366,3251,,一般,
2001/11/6,TX,200203,4065,4065,4038,4038,-10,-0.25%,2,4070,37,3991,4070,5530,3430,,一般,
2001/11/6,TX,200206,-,-,-,-,-,-,0,3992,6,3951,4099,4630,3395,,一般,
2001/11/6,TX,200209,4170,4170,4170,4170,90,2.21%,1,4200,1,4001,4200,4170,3900,,一般,
2001/11/7,TX,200111,4065,4088,4030,4060,70,1.75%,15674,4060,19729,4060,4062,4089,3347,,一般,
2001/11/7,TX,200112,4040,4079,4037,4051,51,1.28%,97,4051,206,4043,4051,6366,3251,,一般,
2001/11/7,TX,200203,4050,4098,4050,4089,19,0.47%,5,4089,39,4053,4099,5530,3430,,一般,
2001/11/7,TX,200206,-,-,-,-,-,-,0,4062,6,3952,4130,4630,3395,,一般,
2001/11/7,TX,200209,-,-,-,-,-,-,0,4270,1,4070,4188,4170,3900,,一般,
2001/11/8,TX,200111,4065,4082,4011,4040,-20,-0.49%,13753,4040,20364,4040,4042,4089,3347,,一般,
2001/11/8,TX,200112,4064,4085,4005,4034,-17,-0.42%,117,4034,283,4020,4043,6366,3251,,一般,
2001/11/8,TX,200203,4053,4053,4044,4044,-45,-1.10%,2,4055,39,4032,4079,5530,3430,,一般,
2001/11/8,TX,200206,4031,4031,4031,4031,-31,-0.76%,1,4059,7,4028,4090,4630,3395,,一般,
2001/11/8,TX,200209,3972,4130,3972,4130,-140,-3.28%,5,4130,1,4025,4250,4170,3900,,一般,
2001/11/9,TX,200111,4022,4046,3993,4020,-20,-0.50%,10665,4020,20956,4020,4021,4089,3347,,一般,
2001/11/9,TX,200112,4034,4034,3972,4015,-19,-0.47%,71,4015,306,4011,4025,6366,3251,,一般,
2001/11/9,TX,200203,4050,4050,4030,4030,-25,-0.62%,7,4030,45,4015,4065,5530,3430,,一般,
2001/11/9,TX,200206,-,-,-,-,-,-,0,4039,7,3969,4125,4630,3395,,一般,
2001/11/9,TX,200209,-,-,-,-,-,-,0,4110,1,4013,4150,4170,3900,,一般,
2001/11/12,TX,200111,4031,4105,4010,4105,85,2.11%,11415,4105,21605,4103,4105,4105,3347,,一般,
2001/11/12,TX,200112,4015,4082,4000,4082,67,1.67%,182,4082,381,4082,4088,6366,3251,,一般,
2001/11/12,TX,200203,4001,4050,3980,4050,20,0.50%,7,4050,47,4099,4125,5530,3430,,一般,
2001/11/12,TX,200206,3981,3981,3981,3981,-58,-1.44%,1,3981,7,4000,4180,4630,3395,,一般,
2001/11/12,TX,200209,-,-,-,-,-,-,0,4195,1,4000,4200,4170,3900,,一般,
2001/11/13,TX,200111,4100,4120,4056,4060,-45,-1.10%,9986,4060,20745,4059,4060,4120,3347,,一般,
2001/11/13,TX,200112,4072,4117,4038,4041,-41,-1.00%,392,4041,607,4041,4055,6366,3251,,一般,
2001/11/13,TX,200203,4100,4100,4050,4050,0,0.00%,3,4050,45,4033,4080,5530,3430,,一般,
2001/11/13,TX,200206,-,-,-,-,-,-,0,3936,7,4050,4130,4630,3395,,一般,
2001/11/13,TX,200209,4096,4152,4096,4152,-43,-1.03%,3,4150,1,4051,4193,4170,3900,,一般,
2001/11/14,TX,200111,4128,4259,4116,4230,170,4.19%,16826,4230,20048,4230,4231,4259,3347,,一般,
