交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2015/5/4,TX,201505,9897,9911,9824,9886,9,0.09%,112699,9885,83389,9885,9886,10033,9495,,一般,
2015/5/4,TX,201506,9905,9923,9837,9897,9,0.09%,2850,9897,12352,9897,9899,10042,8427,,一般,
2015/5/4,TX,201509,9666,9672,9590,9646,4,0.04%,137,9646,2372,9647,9649,9800,8179,,一般,
2015/5/4,TX,201512,9669,9672,9590,9649,10,0.10%,111,9648,1331,9647,9649,9800,9066,,一般,
2015/5/4,TX,201603,9669,9670,9593,9650,11,0.11%,48,9650,224,9647,9650,9799,9287,,一般,
2015/5/5,TX,201505,9866,9878,9814,9849,-36,-0.36%,102568,9848,82245,9847,9849,10033,9495,,一般,
2015/5/5,TX,201506,9885,9890,9828,9860,-37,-0.37%,2337,9860,12795,9858,9861,10042,8427,,一般,
2015/5/5,TX,201509,9630,9636,9578,9609,-37,-0.38%,201,9609,2428,9608,9611,9800,8179,,一般,
2015/5/5,TX,201512,9630,9636,9577,9609,-39,-0.40%,193,9609,1361,9608,9612,9800,9066,,一般,
2015/5/5,TX,201603,9630,9630,9585,9609,-41,-0.42%,59,9609,271,9608,9612,9799,9287,,一般,
2015/5/6,TX,201505,9802,9865,9763,9847,-1,-0.01%,117999,9846,84210,9846,9847,10033,9495,,一般,
2015/5/6,TX,201506,9800,9875,9777,9859,-1,-0.01%,3149,9857,13650,9857,9859,10042,8427,,一般,
2015/5/6,TX,201509,9559,9619,9528,9606,-3,-0.03%,227,9606,2492,9603,9607,9800,8179,,一般,
2015/5/6,TX,201512,9560,9620,9530,9602,-7,-0.07%,180,9602,1338,9603,9606,9800,9066,,一般,
2015/5/6,TX,201603,9559,9616,9527,9606,-3,-0.03%,96,9606,276,9604,9607,9799,9287,,一般,
2015/5/7,TX,201505,9786,9808,9745,9753,-93,-0.94%,130534,9752,82567,9752,9753,10033,9495,,一般,
2015/5/7,TX,201506,9808,9816,9756,9762,-95,-0.96%,4585,9762,15295,9762,9763,10042,8427,,一般,
2015/5/7,TX,201509,9545,9558,9507,9511,-95,-0.99%,229,9511,2570,9510,9513,9800,8179,,一般,
2015/5/7,TX,201512,9550,9558,9506,9510,-92,-0.96%,186,9510,1384,9510,9512,9800,9066,,一般,
2015/5/7,TX,201603,9545,9552,9506,9512,-94,-0.98%,81,9512,305,9512,9515,9799,9287,,一般,
2015/5/8,TX,201505,9769,9783,9713,9721,-31,-0.32%,92550,9718,83315,9719,9721,10033,9495,,一般,
2015/5/8,TX,201506,9778,9792,9722,9732,-30,-0.31%,2951,9728,16617,9728,9732,10042,8427,,一般,
2015/5/8,TX,201509,9530,9539,9472,9472,-39,-0.41%,170,9472,2642,9476,9480,9800,8179,,一般,
2015/5/8,TX,201512,9517,9540,9473,9473,-37,-0.39%,123,9473,1429,9476,9481,9800,9066,,一般,
2015/5/8,TX,201603,9535,9540,9477,9477,-35,-0.37%,39,9477,309,9478,9484,9799,9287,,一般,
2015/5/11,TX,201505,9800,9814,9657,9723,5,0.05%,155184,9722,84693,9722,9724,10033,9495,,一般,
2015/5/11,TX,201506,9808,9821,9668,9731,3,0.03%,7826,9730,20186,9730,9732,10042,8427,,一般,
2015/5/11,TX,201509,9550,9569,9415,9476,4,0.04%,228,9476,2695,9474,9478,9800,8179,,一般,
2015/5/11,TX,201512,9555,9568,9416,9470,-3,-0.03%,125,9470,1452,9474,9478,9800,9066,,一般,
2015/5/11,TX,201603,9555,9570,9422,9482,5,0.05%,83,9482,333,9477,9483,9799,9287,,一般,
2015/5/12,TX,201505,9707,9748,9673,9706,-16,-0.16%,115207,9706,85899,9706,9707,10033,9495,,一般,
2015/5/12,TX,201506,9710,9756,9683,9714,-16,-0.16%,7049,9716,22818,9715,9717,10042,8427,,一般,
2015/5/12,TX,201509,9462,9500,9430,9456,-20,-0.21%,201,9456,2696,9458,9461,9800,8179,,一般,
2015/5/12,TX,201512,9459,9492,9431,9457,-13,-0.14%,70,9457,1471,9458,9461,9800,9066,,一般,
2015/5/12,TX,201603,9453,9502,9435,9447,-35,-0.37%,29,9447,344,9460,9465,9799,9287,,一般,
2015/5/13,TX,201505,9712,9776,9697,9739,33,0.34%,114681,9739,86598,9739,9740,10033,9495,,一般,
2015/5/13,TX,201506,9715,9780,9706,9744,28,0.29%,7764,9742,25446,9742,9744,10042,8427,,一般,
2015/5/13,TX,201509,9468,9515,9451,9482,26,0.27%,210,9482,2721,9480,9483,9800,8179,,一般,
2015/5/13,TX,201512,9481,9518,9461,9485,28,0.30%,185,9485,1560,9479,9483,9800,9066,,一般,
2015/5/13,TX,201603,9464,9522,9464,9488,41,0.43%,146,9488,445,9483,9487,9799,9287,,一般,
2015/5/14,TX,201505,9737,9741,9599,9604,-135,-1.39%,138661,9605,83769,9604,9605,10033,9495,,一般,
2015/5/14,TX,201506,9720,9744,9601,9607,-135,-1.39%,10486,9606,28880,9605,9607,10042,8427,,一般,
2015/5/14,TX,201509,9468,9468,9339,9341,-141,-1.49%,303,9341,2807,9342,9344,9800,8179,,一般,
2015/5/14,TX,201512,9471,9471,9339,9345,-140,-1.48%,342,9344,1589,9341,9344,9800,9066,,一般,
2015/5/14,TX,201603,9472,9472,9342,9345,-143,-1.51%,169,9345,543,9342,9346,9799,9287,,一般,
2015/5/15,TX,201505,9635,9642,9541,9575,-30,-0.31%,129471,9576,75431,9575,9577,10033,9495,,一般,
2015/5/15,TX,201506,9632,9642,9538,9568,-38,-0.40%,16203,9568,30568,9567,9569,10042,8427,,一般,
2015/5/15,TX,201509,9372,9372,9282,9302,-39,-0.42%,277,9306,2910,9301,9306,9800,8179,,一般,
2015/5/15,TX,201512,9387,9387,9278,9305,-39,-0.42%,174,9305,1616,9303,9310,9800,9066,,一般,
2015/5/15,TX,201603,9366,9369,9280,9310,-35,-0.37%,182,9310,682,9307,9313,9799,9280,,一般,
2015/5/18,TX,201505,9612,9614,9552,9598,22,0.23%,102650,9598,58654,9598,9599,10033,9495,,一般,
2015/5/18,TX,201506,9603,9606,9548,9602,34,0.36%,28867,9600,46156,9600,9601,10042,8427,,一般,
2015/5/18,TX,201509,9349,9349,9282,9328,22,0.24%,181,9328,2948,9327,9331,9800,8179,,一般,
2015/5/18,TX,201512,9324,9333,9282,9333,28,0.30%,115,9333,1654,9328,9332,9800,9066,,一般,
2015/5/18,TX,201603,9350,9350,9286,9332,22,0.24%,48,9332,689,9333,9337,9799,9280,,一般,
2015/5/19,TX,201505,9616,9723,9602,9702,104,1.08%,131463,9703,40242,9702,9703,10033,9495,,一般,
2015/5/19,TX,201506,9618,9718,9607,9705,105,1.09%,49787,9703,65556,9703,9704,10042,8427,,一般,
2015/5/19,TX,201509,9347,9441,9337,9432,104,1.11%,323,9432,2992,9428,9433,9800,8179,,一般,
2015/5/19,TX,201512,9335,9439,9335,9428,95,1.02%,165,9428,1633,9428,9433,9800,9066,,一般,
2015/5/19,TX,201603,9345,9442,9345,9432,100,1.07%,84,9432,651,9427,9434,9799,9280,,一般,
2015/5/20,TX,201505,9704,9725,9657,9668,-35,-0.36%,73133,0,28565,9668,9669,10033,9495,,一般,
2015/5/20,TX,201506,9700,9715,9651,9676,-27,-0.28%,72711,9676,71472,9675,9676,10042,8427,,一般,
2015/5/20,TX,201509,9432,9443,9388,9412,-20,-0.21%,235,9412,3059,9411,9413,9800,8179,,一般,
2015/5/20,TX,201512,9433,9443,9398,9414,-14,-0.15%,127,9414,1637,9412,9414,9800,9066,,一般,
2015/5/20,TX,201603,9440,9443,9392,9422,-10,-0.11%,49,9422,657,9415,9418,9799,9280,,一般,
2015/5/21,TX,201506,9645,9648,9512,9541,-135,-1.40%,128659,9541,75045,9541,9543,10042,8427,,一般,
2015/5/21,TX,201507,9537,9539,9401,9419,-125,-1.31%,1581,9420,911,9419,9423,9539,9401,,一般,
2015/5/21,TX,201509,9375,9375,9261,9265,-147,-1.56%,568,9264,3298,9262,9267,9800,8179,,一般,
2015/5/21,TX,201512,9358,9360,9266,9267,-147,-1.56%,267,9268,1645,9266,9272,9800,9066,,一般,
2015/5/21,TX,201603,9400,9400,9270,9274,-148,-1.57%,120,9274,718,9272,9277,9799,9270,,一般,
2015/5/22,TX,201506,9562,9649,9546,9625,84,0.88%,110540,9627,71729,9625,9627,10042,8427,,一般,
2015/5/22,TX,201507,9447,9548,9427,9500,80,0.85%,1080,9499,1003,9495,9499,9548,9401,,一般,
2015/5/22,TX,201509,9276,9345,9171,9334,70,0.76%,501,9333,3374,9330,9333,9800,8179,,一般,
2015/5/22,TX,201512,9285,9350,9179,9335,67,0.72%,193,9335,1636,9333,9336,9800,9066,,一般,
2015/5/22,TX,201603,9285,9356,9200,9338,64,0.69%,109,9338,753,9337,9344,9799,9200,,一般,
2015/5/25,TX,201506,9603,9640,9550,9630,3,0.03%,94010,9631,72597,9629,9631,10042,8427,,一般,
2015/5/25,TX,201507,9479,9511,9425,9505,6,0.06%,878,9504,1042,9501,9505,9548,9401,,一般,
2015/5/25,TX,201509,9310,9340,9271,9340,7,0.08%,307,9340,3439,9334,9337,9800,8179,,一般,
2015/5/25,TX,201512,9310,9345,9275,9342,7,0.07%,171,9342,1637,9337,9342,9800,9066,,一般,
2015/5/25,TX,201603,9317,9350,9270,9340,2,0.02%,50,9340,753,9342,9346,9799,9200,,一般,
2015/5/26,TX,201506,9613,9725,9606,9659,28,0.29%,113898,9659,70641,9659,9660,10042,8427,,一般,
2015/5/26,TX,201507,9485,9596,9480,9533,29,0.31%,1029,9531,1182,9531,9534,9596,9401,,一般,
2015/5/26,TX,201509,9320,9425,9313,9362,22,0.24%,243,9362,3495,9360,9363,9800,8179,,一般,
2015/5/26,TX,201512,9332,9426,9330,9369,27,0.29%,108,9369,1644,9366,9368,9800,9066,,一般,
2015/5/26,TX,201603,9340,9431,9340,9375,35,0.37%,106,9375,809,9372,9375,9799,9200,,一般,
2015/5/27,TX,201506,9607,9698,9601,9661,2,0.02%,109490,9662,71025,9660,9662,10042,8427,,一般,
2015/5/27,TX,201507,9487,9569,9476,9535,4,0.04%,1164,9534,1315,9532,9535,9596,9401,,一般,
2015/5/27,TX,201509,9302,9397,9301,9360,-2,-0.02%,216,9360,3572,9360,9363,9800,8179,,一般,
2015/5/27,TX,201512,9323,9400,9323,9364,-5,-0.05%,147,9364,1680,9363,9367,9800,9066,,一般,
2015/5/27,TX,201603,9337,9408,9335,9373,-2,-0.02%,53,9373,821,9371,9377,9799,9200,,一般,
2015/5/28,TX,201506,9711,9750,9683,9731,69,0.71%,113114,9729,71707,9730,9731,10042,8427,,一般,
2015/5/28,TX,201507,9581,9620,9557,9600,66,0.69%,1360,9600,1599,9599,9601,9620,9401,,一般,
2015/5/28,TX,201509,9413,9449,9383,9427,67,0.72%,379,9425,3613,9426,9427,9800,8179,,一般,
2015/5/28,TX,201512,9410,9452,9395,9430,66,0.70%,119,9430,1660,9431,9435,9800,9066,,一般,
2015/5/28,TX,201603,9436,9455,9396,9440,67,0.71%,80,9440,817,9439,9440,9799,9200,,一般,
2015/5/29,TX,201506,9741,9765,9688,9703,-26,-0.27%,105530,9703,71949,9702,9703,10042,8427,,一般,
2015/5/29,TX,201507,9616,9635,9562,9576,-24,-0.25%,993,9576,1890,9575,9577,9635,9401,,一般,
2015/5/29,TX,201509,9425,9457,9378,9390,-35,-0.37%,378,9390,3750,9390,9393,9800,8179,,一般,
2015/5/29,TX,201512,9429,9462,9390,9403,-27,-0.29%,104,9403,1661,9400,9404,9800,9066,,一般,
2015/5/29,TX,201603,9440,9470,9398,9414,-26,-0.28%,55,9414,826,9408,9414,9799,9200,,一般,
2015/5/4,TX,201505/201506,11,13,11,13,-,-,33,-,-,11,13,13,0,,一般,0
2015/5/5,TX,201505/201506,11,13,11,13,-,-,51,-,-,11,13,13,0,,一般,0
2015/5/5,TX,201505/201509,-235,-235,-239,-239,-,-,5,-,-,-240,-238,-219,-239,,一般,0
2015/5/5,TX,201506/201512,-252,-252,-253,-253,-,-,2,-,-,-255,-249,-250,-253,,一般,0
2015/5/5,TX,201509/201512,1,1,1,1,-,-,50,-,-,0,2,3,-7,,一般,0
2015/5/5,TX,201512/201603,1,1,1,1,-,-,30,-,-,-1,2,1,1,,一般,0
2015/5/6,TX,201505/201506,11,12,11,11,-,-,222,-,-,10,12,13,0,,一般,0
2015/5/6,TX,201505/201509,-238,-238,-238,-238,-,-,1,-,-,-244,-240,-219,-239,,一般,0
2015/5/7,TX,201505/201506,10,12,10,10,-,-,741,-,-,9,11,13,0,,一般,0
2015/5/8,TX,201505/201506,9,10,9,10,-,-,239,-,-,9,11,13,0,,一般,0
2015/5/8,TX,201505/201509,-242,-242,-242,-242,-,-,20,-,-,-243,-241,-219,-242,,一般,0
2015/5/11,TX,201505/201506,9,10,5,9,-,-,1699,-,-,7,9,13,0,,一般,0
2015/5/11,TX,201505/201509,-244,-244,-244,-244,-,-,8,-,-,-248,-244,-219,-244,,一般,0
2015/5/12,TX,201505/201506,7,10,7,9,-,-,1836,-,-,8,10,13,0,,一般,0
2015/5/12,TX,201505/201509,-244,-244,-247,-247,-,-,46,-,-,-248,-246,-219,-247,,一般,0
2015/5/12,TX,201505/201512,-245,-245,-245,-245,-,-,2,-,-,-248,-246,-223,-245,,一般,0
2015/5/12,TX,201505/201603,-245,-245,-245,-245,-,-,4,-,-,-246,-242,-224,-245,,一般,0
2015/5/12,TX,201506/201512,-257,-257,-259,-259,-,-,3,-,-,-258,-240,-250,-259,,一般,0
2015/5/13,TX,201505/201506,7,7,0,4,-,-,1798,-,-,3,4,13,0,,一般,0
2015/5/13,TX,201505/201509,-256,-256,-259,-259,-,-,31,-,-,-260,-257,-219,-259,,一般,0
2015/5/13,TX,201505/201512,-256,-256,-259,-259,-,-,86,-,-,-260,-257,-223,-259,,一般,0
2015/5/13,TX,201505/201603,-255,-255,-256,-256,-,-,96,-,-,-256,-253,-224,-256,,一般,0
2015/5/13,TX,201506/201509,-259,-259,-259,-259,-,-,3,-,-,-262,-259,-235,-265,,一般,0
2015/5/13,TX,201512/201603,0,0,0,0,-,-,8,-,-,-1,2,1,0,,一般,0
2015/5/14,TX,201505/201506,5,5,-1,1,-,-,483,-,-,-1,2,13,-1,,一般,0
2015/5/14,TX,201505/201509,-260,-260,-260,-260,-,-,17,-,-,-264,-261,-219,-260,,一般,0
2015/5/14,TX,201505/201512,-261,-261,-263,-263,-,-,13,-,-,-264,-261,-223,-263,,一般,0
2015/5/14,TX,201505/201603,-259,-259,-259,-259,-,-,14,-,-,-262,-259,-224,-259,,一般,0
2015/5/15,TX,201505/201506,2,4,-13,-7,-,-,5231,-,-,-9,-7,13,-13,,一般,0
2015/5/15,TX,201505/201512,-267,-267,-267,-267,-,-,4,-,-,-272,-267,-223,-267,,一般,0
2015/5/15,TX,201505/201603,-263,-262,-265,-265,-,-,98,-,-,-268,-264,-224,-265,,一般,0
2015/5/18,TX,201505/201506,-7,4,-9,3,-,-,19176,-,-,1,2,13,-13,,一般,0
2015/5/18,TX,201505/201509,-271,-264,-271,-264,-,-,22,-,-,-271,-268,-219,-271,,一般,0
2015/5/18,TX,201505/201512,-268,-267,-268,-267,-,-,30,-,-,-270,-267,-223,-268,,一般,0
2015/5/19,TX,201505/201506,2,6,-6,-1,-,-,18979,-,-,-1,1,13,-13,,一般,0
2015/5/19,TX,201505/201509,-277,-277,-280,-280,-,-,15,-,-,-277,-270,-219,-280,,一般,0
2015/5/19,TX,201505/201512,-279,-270,-279,-279,-,-,24,-,-,-278,-270,-223,-279,,一般,0
2015/5/19,TX,201505/201603,-275,-275,-276,-276,-,-,9,-,-,-275,-267,-224,-276,,一般,0
2015/5/20,TX,201505/201506,0,12,-24,12,-,-,2343,-,-,-,-,13,-24,,一般,0
2015/5/20,TX,201505/201509,-274,-272,-277,-272,-,-,12,-,-,-,-,-219,-280,,一般,0
2015/5/20,TX,201505/201512,-273,-273,-273,-273,-,-,1,-,-,-,-,-223,-279,,一般,0
2015/5/20,TX,201506/201509,-265,-262,-268,-265,-,-,10,-,-,-266,-262,-235,-268,,一般,0
2015/5/20,TX,201506/201512,-268,-260,-268,-263,-,-,13,-,-,-263,-261,-250,-268,,一般,0
2015/5/21,TX,201506/201507,-117,-111,-121,-120,-,-,482,-,-,-122,-119,-111,-121,,一般,0
2015/5/21,TX,201506/201509,-264,-253,-266,-266,-,-,90,-,-,-279,-276,-235,-268,,一般,0
2015/5/21,TX,201506/201512,-264,-257,-264,-261,-,-,33,-,-,-275,-271,-250,-268,,一般,0
2015/5/21,TX,201506/201603,-259,-259,-268,-268,-,-,7,-,-,-269,-266,-259,-268,,一般,0
2015/5/22,TX,201506/201507,-120,-120,-131,-130,-,-,40,-,-,-130,-128,-111,-131,,一般,0
