交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2010/1/4,TX,201001,8203,8211,8101,8166,-35,-0.43%,84131,8167,50760,8166,8168,8211,7410,,一般,
2010/1/4,TX,201002,8121,8179,8072,8136,-35,-0.43%,1344,8137,3011,8134,8138,8179,7582,,一般,
2010/1/4,TX,201003,8128,8145,8049,8115,-23,-0.28%,68,8115,2182,8105,8110,8145,5193,,一般,
2010/1/4,TX,201006,8052,8058,7966,8030,-22,-0.27%,131,8030,1092,8021,8026,8058,6400,,一般,
2010/1/4,TX,201009,7800,7800,7710,7780,-20,-0.26%,78,7780,612,7768,7772,7800,6747,,一般,
2010/1/5,TX,201001,8212,8260,8125,8178,11,0.13%,108012,8178,51769,8178,8179,8260,7410,,一般,
2010/1/5,TX,201002,8188,8225,8097,8148,11,0.14%,1601,8148,3390,8147,8149,8225,7582,,一般,
2010/1/5,TX,201003,8145,8188,8084,8123,8,0.10%,57,8123,2185,8116,8122,8188,5193,,一般,
2010/1/5,TX,201006,8067,8109,7990,8034,4,0.05%,196,8034,1242,8031,8036,8109,6400,,一般,
2010/1/5,TX,201009,7802,7854,7730,7776,-4,-0.05%,221,7776,686,7776,7780,7854,6747,,一般,
2010/1/6,TX,201001,8197,8336,8179,8320,142,1.74%,120081,8321,54934,8318,8320,8336,7410,,一般,
2010/1/6,TX,201002,8148,8304,8148,8288,140,1.72%,1794,8288,3873,8286,8289,8304,7582,,一般,
2010/1/6,TX,201003,8145,8275,8126,8275,152,1.87%,182,8275,2288,8257,8263,8275,5193,,一般,
2010/1/6,TX,201006,8058,8188,8042,8181,147,1.83%,48,8181,1268,8171,8177,8188,6400,,一般,
2010/1/6,TX,201009,7800,7931,7781,7930,154,1.98%,52,7930,689,7914,7919,7931,6747,,一般,
