交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2001/1/2,TX,200101,4702,4948,4685,4892,122,2.56%,14824,4892,6699,4892,4893,5612,4561,,一般,
2001/1/2,TX,200102,4750,4948,4666,4909,174,3.67%,102,4909,129,4890,4910,4948,4570,,一般,
2001/1/2,TX,200103,4724,4950,4724,4950,112,2.32%,4,4919,34,4808,5030,9500,4635,,一般,
2001/1/2,TX,200106,5030,5030,4900,4901,153,3.22%,4,4901,21,4900,4977,8700,4680,,一般,
2001/1/2,TX,200109,-,-,-,-,-,-,0,4988,0,-,-,4953,4780,,一般,
2001/1/3,TX,200101,4822,4944,4818,4870,-22,-0.45%,11137,4870,7212,4870,4871,5612,4561,,一般,
2001/1/3,TX,200102,4811,4915,4806,4865,-44,-0.90%,83,4865,143,4861,4882,4948,4570,,一般,
2001/1/3,TX,200103,4939,4939,4866,4896,-23,-0.47%,8,4896,36,4861,4938,9500,4635,,一般,
2001/1/3,TX,200106,4926,4955,4865,4865,-36,-0.73%,9,4865,25,4856,4950,8700,4680,,一般,
2001/1/3,TX,200109,-,-,-,-,-,-,0,4966,0,-,-,4953,4780,,一般,
2001/1/4,TX,200101,5149,5175,5051,5121,251,5.15%,11684,5121,6864,5121,5122,5612,4561,,一般,
2001/1/4,TX,200102,5143,5170,5015,5118,253,5.20%,113,5118,161,5106,5136,5170,4570,,一般,
2001/1/4,TX,200103,5199,5199,5108,5180,284,5.80%,8,5180,37,5120,5199,9500,4635,,一般,
2001/1/4,TX,200106,5198,5198,5099,5150,285,5.86%,9,5150,24,5111,5190,8700,4680,,一般,
2001/1/4,TX,200109,-,-,-,-,-,-,0,5217,0,-,-,4953,4780,,一般,
2001/1/5,TX,200101,5150,5340,5121,5340,219,4.28%,12317,5340,7130,5333,5340,5612,4561,,一般,
2001/1/5,TX,200102,5150,5350,5106,5350,232,4.53%,186,5350,198,5350,5358,5350,4570,,一般,
2001/1/5,TX,200103,5180,5280,5180,5280,100,1.93%,4,5280,37,5201,5330,9500,4635,,一般,
2001/1/5,TX,200106,5236,5349,5165,5349,199,3.86%,4,5349,22,5211,5366,8700,4680,,一般,
2001/1/5,TX,200109,-,-,-,-,-,-,0,5436,0,-,-,4953,4780,,一般,
2001/1/8,TX,200101,5290,5358,5174,5196,-144,-2.70%,12391,5196,7429,5196,5197,5612,4561,,一般,
2001/1/8,TX,200102,5300,5350,5180,5210,-140,-2.62%,225,5210,269,5192,5210,5350,4570,,一般,
2001/1/8,TX,200103,5310,5346,5206,5206,-74,-1.40%,5,5206,37,5170,5310,9500,4635,,一般,
2001/1/8,TX,200106,5361,5361,5206,5206,-143,-2.67%,3,5206,23,5206,5250,8700,4680,,一般,
2001/1/8,TX,200109,-,-,-,-,-,-,0,5292,0,-,-,4953,4780,,一般,
2001/1/9,TX,200101,5221,5419,5221,5400,204,3.93%,14564,5400,7067,5400,5401,5612,4561,,一般,
2001/1/9,TX,200102,5250,5435,5210,5435,225,4.32%,314,5435,319,5423,5445,5435,4570,,一般,
2001/1/9,TX,200103,5252,5457,5252,5457,251,4.82%,5,5457,36,5301,5458,9500,4635,,一般,
2001/1/9,TX,200106,5290,5290,5290,5290,84,1.61%,1,5290,23,5210,5320,8700,4680,,一般,
2001/1/9,TX,200109,-,-,-,-,-,-,0,5496,0,-,-,4953,4780,,一般,
2001/1/10,TX,200101,5380,5449,5322,5408,8,0.15%,12587,5408,7622,5407,5408,5612,4561,,一般,
2001/1/10,TX,200102,5430,5440,5335,5415,-20,-0.37%,368,5415,400,5400,5415,5440,4570,,一般,
2001/1/10,TX,200103,5437,5437,5412,5412,-45,-0.82%,5,5443,38,5401,5460,9500,4635,,一般,
2001/1/10,TX,200106,5485,5485,5330,5380,90,1.70%,10,5428,24,5375,5480,8700,4680,,一般,
2001/1/10,TX,200109,-,-,-,-,-,-,0,5504,0,-,-,4953,4780,,一般,
2001/1/11,TX,200101,5422,5494,5318,5340,-68,-1.26%,12990,5340,7045,5338,5340,5612,4561,,一般,
2001/1/11,TX,200102,5417,5500,5320,5350,-65,-1.20%,683,5350,610,5345,5350,5500,4570,,一般,
2001/1/11,TX,200103,5456,5456,5370,5370,-73,-1.34%,7,5370,38,5301,5419,9500,4635,,一般,
2001/1/11,TX,200106,-,-,-,-,-,-,0,5360,24,-,-,8700,4680,,一般,
2001/1/11,TX,200109,-,-,-,-,-,-,0,5436,0,-,-,4953,4780,,一般,
2001/1/12,TX,200101,5385,5393,5258,5378,38,0.71%,9240,5378,7187,5375,5378,5612,4561,,一般,
2001/1/12,TX,200102,5386,5408,5277,5368,18,0.34%,822,5368,798,5365,5368,5500,4570,,一般,
2001/1/12,TX,200103,5340,5340,5340,5340,-30,-0.56%,5,5340,40,5273,5380,9500,4635,,一般,
2001/1/12,TX,200106,5389,5389,5310,5310,-50,-0.93%,6,5310,19,5303,5380,8700,4680,,一般,
2001/1/12,TX,200109,-,-,-,-,-,-,0,5474,0,-,-,4953,4780,,一般,
2001/1/15,TX,200101,5320,5430,5270,5407,29,0.54%,6109,5407,5781,5406,5407,5612,4561,,一般,
2001/1/15,TX,200102,5330,5428,5271,5420,52,0.97%,1595,5420,1326,5417,5420,5500,4570,,一般,
2001/1/15,TX,200103,5300,5444,5300,5444,104,1.95%,5,5436,41,5323,5509,9500,4635,,一般,
2001/1/15,TX,200106,-,-,-,-,-,-,0,5339,19,-,-,8700,4680,,一般,
2001/1/15,TX,200109,-,-,-,-,-,-,0,5503,0,-,-,4953,4780,,一般,
2001/1/16,TX,200101,5424,5748,5386,5746,339,6.27%,6858,5746,2832,5746,5747,5748,4561,,一般,
2001/1/16,TX,200102,5410,5784,5400,5765,345,6.37%,6938,5765,2904,5765,5766,5784,4570,,一般,
2001/1/16,TX,200103,5586,5760,5586,5750,314,5.78%,13,5715,43,5726,5796,9500,4635,,一般,
2001/1/16,TX,200106,5580,5580,5580,5580,241,4.51%,1,5580,20,5350,5630,8700,4680,,一般,
2001/1/16,TX,200109,-,-,-,-,-,-,0,5842,0,-,-,4953,4780,,一般,
2001/1/17,TX,200101,5824,5824,5700,5802,56,0.97%,2909,5802,1047,5800,5802,5824,4561,,一般,
2001/1/17,TX,200102,5770,5870,5731,5839,74,1.28%,9831,5839,3911,5838,5839,5870,4570,,一般,
2001/1/17,TX,200103,5775,5948,5730,5830,115,2.01%,19,5830,46,5820,5879,9500,4635,,一般,
2001/1/17,TX,200106,5710,5900,5710,5900,320,5.73%,5,5896,21,5760,5935,8700,4680,,一般,
2001/1/17,TX,200109,-,-,-,-,-,-,0,5898,0,-,-,4953,4780,,一般,
2001/1/18,TX,200102,5830,5950,5770,5949,110,1.88%,11801,5949,4462,5948,5949,5950,4570,,一般,
2001/1/18,TX,200103,5898,5987,5812,5980,150,2.57%,38,5980,50,5970,5980,9500,4635,,一般,
2001/1/18,TX,200106,5980,5996,5810,5996,100,1.70%,4,5997,20,5850,6100,8700,4680,,一般,
2001/1/18,TX,200109,5600,5950,5600,5900,2,0.03%,7,5920,0,5800,6200,5950,4780,,一般,
2001/1/18,TX,200112,-,-,-,-,-,-,0,6104,0,-,-,-,-,,一般,
2001/1/29,TX,200102,5922,5965,5649,5658,-291,-4.89%,8619,5658,4263,5656,5660,5965,4570,,一般,
2001/1/29,TX,200103,5998,5998,5655,5670,-310,-5.18%,62,5670,69,5670,5704,9500,4635,,一般,
2001/1/29,TX,200106,5801,5801,5801,5801,-196,-3.27%,1,5801,19,5580,6030,8700,4680,,一般,
2001/1/29,TX,200109,-,-,-,-,-,-,0,5629,0,-,-,5950,4780,,一般,
2001/1/29,TX,200112,-,-,-,-,-,-,0,5813,0,-,-,-,-,,一般,
2001/1/30,TX,200102,5668,5850,5590,5819,161,2.85%,12512,5819,4543,5816,5819,5965,4570,,一般,
2001/1/30,TX,200103,5685,5856,5591,5845,175,3.09%,70,5845,63,5805,5856,9500,4635,,一般,
2001/1/30,TX,200106,-,-,-,-,-,-,0,5962,19,-,-,8700,4680,,一般,
