交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2000/12/1,TX,200012,5236,5460,5178,5450,259,4.99%,10597,5450,6016,5448,5450,10450,4711,,一般,
2000/12/1,TX,200101,5150,5440,5150,5440,252,4.86%,182,5440,226,5439,5444,5612,4715,,一般,
2000/12/1,TX,200103,5299,5568,5299,5568,328,6.26%,3,5568,36,5253,5580,9500,4701,,一般,
2000/12/1,TX,200106,5005,5419,5005,5419,235,4.53%,2,5451,19,5253,-,8700,5005,,一般,
2000/12/1,TX,200109,-,-,-,-,-,-,0,5868,0,-,-,-,-,,一般,
2000/12/2,TX,200012,5401,5440,5261,5271,-179,-3.28%,9165,5271,5776,5271,5274,10450,4711,,一般,
2000/12/2,TX,200101,5420,5421,5250,5261,-179,-3.29%,98,5261,236,5260,5280,5612,4715,,一般,
2000/12/2,TX,200103,5374,5374,5374,5374,-194,-3.48%,1,5389,35,-,0.01,9500,4701,,一般,
2000/12/2,TX,200106,-,-,-,-,-,-,0,5272,19,-,-,8700,5005,,一般,
2000/12/2,TX,200109,-,-,-,-,-,-,0,5689,0,-,-,-,-,,一般,
2000/12/4,TX,200012,5250,5250,5151,5225,-46,-0.87%,7515,5225,6086,5225,5226,10450,4711,,一般,
2000/12/4,TX,200101,5240,5240,5140,5184,-77,-1.46%,98,5184,241,5172,5193,5612,4715,,一般,
2000/12/4,TX,200103,5271,5271,5201,5270,-119,-2.21%,5,5270,38,5205,5320,9500,4701,,一般,
2000/12/4,TX,200106,5269,5299,5215,5215,-57,-1.08%,3,5215,20,5212,5400,8700,5005,,一般,
2000/12/4,TX,200109,-,-,-,-,-,-,0,5643,0,-,-,-,-,,一般,
2000/12/5,TX,200012,5250,5335,5142,5259,34,0.65%,11687,5259,6000,5258,5259,10450,4711,,一般,
2000/12/5,TX,200101,5239,5315,5120,5252,68,1.31%,142,5252,274,5251,5255,5612,4715,,一般,
2000/12/5,TX,200103,5270,5349,5270,5349,79,1.50%,5,5349,37,5341,5538,9500,4701,,一般,
2000/12/5,TX,200106,5299,5350,5299,5350,135,2.59%,2,5357,21,5187,5430,8700,5005,,一般,
2000/12/5,TX,200109,-,-,-,-,-,-,0,5677,0,-,-,-,-,,一般,
2000/12/6,TX,200012,5398,5415,5170,5175,-84,-1.60%,11206,5175,5795,5174,5175,10450,4711,,一般,
2000/12/6,TX,200101,5382,5400,5152,5170,-82,-1.56%,152,5170,324,5162,5170,5612,4715,,一般,
2000/12/6,TX,200103,-,-,-,-,-,-,0,5265,37,-,-,9500,4701,,一般,
2000/12/6,TX,200106,5690,5690,5182,5182,-175,-3.27%,3,5182,22,5180,5493,8700,5005,,一般,
2000/12/6,TX,200109,-,-,-,-,-,-,0,5593,0,-,-,-,-,,一般,
2000/12/7,TX,200012,5160,5280,5152,5245,70,1.35%,9257,5245,6047,5245,5246,10450,4711,,一般,
2000/12/7,TX,200101,5121,5290,5121,5249,79,1.53%,163,5249,346,5231,5250,5612,4715,,一般,
2000/12/7,TX,200103,5263,5290,5263,5290,25,0.47%,2,5304,36,5200,5320,9500,4701,,一般,
2000/12/7,TX,200106,5182,5182,5182,5182,0,0.00%,1,5182,21,-,5350,8700,5005,,一般,
2000/12/7,TX,200109,-,-,-,-,-,-,0,5663,0,-,-,-,-,,一般,
2000/12/8,TX,200012,5260,5320,5206,5310,65,1.24%,9282,5310,6117,5309,5310,10450,4711,,一般,
2000/12/8,TX,200101,5249,5304,5206,5300,51,0.97%,156,5300,358,5299,5300,5612,4715,,一般,
2000/12/8,TX,200103,5350,5350,5277,5277,-27,-0.51%,3,5277,34,5207,5329,9500,4701,,一般,
