交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2002/4/1,TX,200204,6103,6161,6095,6105,-40,-0.65%,9355,6105,13824,6105,6108,6243,5490,,一般,
2002/4/1,TX,200205,6090,6150,6090,6123,-33,-0.54%,7,6153,53,6112,6143,6216,5975,,一般,
2002/4/1,TX,200206,-,-,-,-,-,-,0,6060,17,6081,6193,6249,3395,,一般,
2002/4/1,TX,200209,6051,6051,6051,6051,-36,-0.59%,1,6047,5,6061,6193,6200,3900,,一般,
2002/4/1,TX,200212,6140,6199,6140,6199,38,0.62%,2,6199,15,6055,6250,6230,5175,,一般,
2002/4/2,TX,200204,6155,6272,6154,6223,118,1.93%,16303,6223,13606,6221,6223,6272,5490,,一般,
2002/4/2,TX,200205,6160,6274,6160,6212,59,0.96%,47,6225,68,6202,6212,6274,5975,,一般,
2002/4/2,TX,200206,6205,6234,6200,6200,140,2.31%,3,6187,16,6105,6270,6249,3395,,一般,
2002/4/2,TX,200209,-,-,-,-,-,-,0,6165,5,6135,6300,6200,3900,,一般,
2002/4/2,TX,200212,-,-,-,-,-,-,0,6317,15,6083,6293,6230,5175,,一般,
2002/4/3,TX,200204,6181,6261,6161,6261,38,0.61%,13517,6261,13536,6261,6262,6272,5490,,一般,
2002/4/3,TX,200205,6166,6250,6147,6250,25,0.40%,39,6250,97,6226,6250,6274,5975,,一般,
2002/4/3,TX,200206,-,-,-,-,-,-,0,6225,16,6101,6270,6249,3395,,一般,
2002/4/3,TX,200209,-,-,-,-,-,-,0,6203,5,6101,6293,6200,3900,,一般,
2002/4/3,TX,200212,6270,6270,6270,6270,-47,-0.74%,1,6270,15,6101,6293,6270,5175,,一般,
2002/4/4,TX,200204,6231,6237,6115,6152,-109,-1.74%,15779,6152,12960,6152,6154,6272,5490,,一般,
2002/4/4,TX,200205,6227,6227,6112,6140,-110,-1.76%,34,6152,100,6140,6151,6274,5975,,一般,
2002/4/4,TX,200206,6223,6223,6150,6150,-75,-1.20%,2,6150,17,6055,6175,6249,3395,,一般,
2002/4/4,TX,200209,6150,6150,6150,6150,-53,-0.85%,1,6094,6,6065,6200,6200,3900,,一般,
2002/4/4,TX,200212,6150,6150,6150,6150,-120,-1.91%,2,6150,15,6051,6200,6270,5175,,一般,
2002/4/8,TX,200204,6132,6160,6095,6119,-33,-0.54%,10674,6119,13001,6119,6120,6272,5490,,一般,
2002/4/8,TX,200205,6118,6148,6100,6129,-23,-0.37%,64,6129,123,6103,6132,6274,5975,,一般,
2002/4/8,TX,200206,6102,6140,6102,6140,-10,-0.16%,5,6165,17,6100,6165,6249,3395,,一般,
2002/4/8,TX,200209,-,-,-,-,-,-,0,6061,6,6025,6190,6200,3900,,一般,
2002/4/8,TX,200212,-,-,-,-,-,-,0,6117,15,6015,6185,6270,5175,,一般,
2002/4/9,TX,200204,6167,6177,6033,6041,-78,-1.27%,16217,6041,11978,6041,6043,6272,5490,,一般,
2002/4/9,TX,200205,6080,6165,6025,6041,-88,-1.44%,240,6041,239,6033,6040,6274,5975,,一般,
2002/4/9,TX,200206,6165,6165,6070,6070,-95,-1.54%,3,6087,17,6001,6095,6249,3395,,一般,
2002/4/9,TX,200209,-,-,-,-,-,-,0,5983,6,6001,6125,6200,3900,,一般,
2002/4/9,TX,200212,6068,6129,6001,6129,12,0.20%,3,6129,15,6018,6095,6270,5175,,一般,
2002/4/10,TX,200204,5999,6025,5972,6025,-16,-0.26%,10820,6025,12112,6023,6025,6272,5490,,一般,
2002/4/10,TX,200205,6006,6011,5955,6010,-31,-0.51%,252,6010,374,6010,6012,6274,5955,,一般,
2002/4/10,TX,200206,6020,6020,6020,6020,-67,-1.10%,1,6071,17,5901,6020,6249,3395,,一般,
2002/4/10,TX,200209,-,-,-,-,-,-,0,5967,6,5901,6070,6200,3900,,一般,
2002/4/10,TX,200212,-,-,-,-,-,-,0,6113,15,5925,6093,6270,5175,,一般,
2002/4/11,TX,200204,6047,6069,6015,6032,7,0.12%,10377,6032,13097,6031,6032,6272,5490,,一般,
2002/4/11,TX,200205,6031,6050,6003,6010,0,0.00%,369,6010,613,6010,6019,6274,5955,,一般,
2002/4/11,TX,200206,-,-,-,-,-,-,0,6078,17,5951,6070,6249,3395,,一般,
2002/4/11,TX,200209,6099,6099,6099,6099,132,2.21%,2,6099,6,6001,6070,6200,3900,,一般,
2002/4/11,TX,200212,-,-,-,-,-,-,0,6120,15,5953,6100,6270,5175,,一般,
2002/4/12,TX,200204,5990,6172,5975,6158,126,2.09%,14989,6158,10704,6158,6159,6272,5490,,一般,
2002/4/12,TX,200205,5966,6159,5949,6158,148,2.46%,1849,6158,1456,6157,6158,6274,5949,,一般,
2002/4/12,TX,200206,5985,6150,5985,6150,72,1.18%,4,6150,18,6050,6170,6249,3395,,一般,
2002/4/12,TX,200209,6120,6150,6120,6150,51,0.84%,2,6150,5,5960,6200,6200,3900,,一般,
2002/4/12,TX,200212,6150,6150,6150,6150,30,0.49%,2,6150,13,5960,6200,6270,5175,,一般,
2002/4/15,TX,200204,6164,6220,6147,6179,21,0.34%,8364,6179,9056,6178,6179,6272,5490,,一般,
2002/4/15,TX,200205,6178,6200,6141,6174,16,0.26%,3212,6174,2947,6173,6174,6274,5949,,一般,
2002/4/15,TX,200206,6188,6188,6188,6188,38,0.62%,1,6171,18,6121,6220,6249,3395,,一般,
2002/4/15,TX,200209,-,-,-,-,-,-,0,6171,5,6121,6230,6200,3900,,一般,
2002/4/15,TX,200212,6150,6150,6150,6150,0,0.00%,5,6171,8,6121,6230,6270,5175,,一般,
2002/4/16,TX,200204,6190,6249,6180,6231,52,0.84%,5304,6231,6834,6231,6233,6272,5490,,一般,
2002/4/16,TX,200205,6189,6235,6175,6225,51,0.83%,7753,6225,5450,6224,6225,6274,5949,,一般,
2002/4/16,TX,200206,6208,6218,6205,6218,47,0.76%,8,6223,23,6150,6245,6249,3395,,一般,
2002/4/16,TX,200209,-,-,-,-,-,-,0,6223,5,6071,6270,6200,3900,,一般,
2002/4/16,TX,200212,-,-,-,-,-,-,0,6223,8,6071,6270,6270,5175,,一般,
2002/4/17,TX,200204,6385,6450,6328,6450,219,3.51%,4979,6450,4106,6420,6450,6450,5490,,一般,
2002/4/17,TX,200205,6325,6373,6300,6373,148,2.38%,12700,6373,8908,6372,6373,6373,5949,,一般,
2002/4/17,TX,200206,6275,6393,6275,6393,170,2.73%,12,6393,30,6308,6440,6393,3395,,一般,
2002/4/17,TX,200209,-,-,-,-,-,-,0,6442,5,6235,6393,6200,3900,,一般,
2002/4/17,TX,200212,6350,6350,6350,6350,127,2.04%,1,6350,7,6163,6393,6350,5175,,一般,
2002/4/18,TX,200205,6360,6375,6330,6360,-13,-0.20%,9143,6360,10894,6360,6361,6375,5949,,一般,
2002/4/18,TX,200206,6365,6370,6321,6370,-23,-0.36%,27,6338,41,6326,6350,6393,3395,,一般,
2002/4/18,TX,200209,-,-,-,-,-,-,0,6429,5,6301,6430,6200,3900,,一般,
2002/4/18,TX,200212,-,-,-,-,-,-,0,6337,7,6281,6430,6350,5175,,一般,
2002/4/18,TX,200303,-,-,-,-,-,-,0,6420,0,6251,6450,-,-,,一般,
2002/4/19,TX,200205,6341,6407,6331,6398,38,0.60%,10000,6398,11377,6397,6398,6407,5949,,一般,
2002/4/19,TX,200206,6350,6390,6325,6390,52,0.82%,18,6390,48,6386,6422,6393,3395,,一般,
2002/4/19,TX,200209,6350,6350,6350,6350,-79,-1.23%,1,6350,5,6295,6430,6350,3900,,一般,
2002/4/19,TX,200212,-,-,-,-,-,-,0,6375,7,6315,6430,6350,5175,,一般,
