交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2002/2/1,TX,200202,5895,5910,5820,5858,27,0.46%,13574,5858,11402,5852,5858,6096,5050,,一般,
2002/2/1,TX,200203,5869,5898,5820,5830,-20,-0.34%,136,5830,357,5823,5847,6020,3430,,一般,
2002/2/1,TX,200206,5900,5900,5900,5900,149,2.59%,2,5900,12,5801,5950,6000,3395,,一般,
2002/2/1,TX,200209,5880,5950,5880,5950,49,0.83%,2,5950,6,5808,5950,5999,3900,,一般,
2002/2/1,TX,200212,5970,5970,5970,5970,9,0.15%,2,5988,3,5801,5990,6100,5175,,一般,
2002/2/4,TX,200202,5811,5870,5782,5838,-20,-0.34%,10370,5838,11293,5838,5839,6096,5050,,一般,
2002/2/4,TX,200203,5800,5854,5780,5818,-12,-0.21%,99,5818,387,5810,5829,6020,3430,,一般,
2002/2/4,TX,200206,-,-,-,-,-,-,0,5880,12,5751,5930,6000,3395,,一般,
2002/2/4,TX,200209,5850,5850,5850,5850,-100,-1.68%,1,5850,6,5751,5950,5999,3900,,一般,
2002/2/4,TX,200212,-,-,-,-,-,-,0,5968,3,5751,5970,6100,5175,,一般,
2002/2/5,TX,200202,5762,5884,5751,5884,46,0.79%,8991,5884,10063,5883,5884,6096,5050,,一般,
2002/2/5,TX,200203,5780,5880,5750,5880,62,1.07%,259,5880,465,5873,5880,6020,3430,,一般,
2002/2/5,TX,200206,-,-,-,-,-,-,0,5926,12,5850,5930,6000,3395,,一般,
2002/2/5,TX,200209,-,-,-,-,-,-,0,5896,6,5850,5950,5999,3900,,一般,
2002/2/5,TX,200212,5968,5968,5780,5845,-123,-2.06%,4,5850,4,5850,5950,6100,5175,,一般,
2002/2/6,TX,200202,5899,5985,5880,5969,85,1.44%,12373,5969,7839,5965,5969,6096,5050,,一般,
2002/2/6,TX,200203,5885,5979,5875,5951,71,1.21%,885,5951,809,5951,5955,6020,3430,,一般,
2002/2/6,TX,200206,5930,5930,5930,5930,4,0.07%,1,5980,13,5915,5980,6000,3395,,一般,
2002/2/6,TX,200209,-,-,-,-,-,-,0,5981,6,5830,6023,5999,3900,,一般,
2002/2/6,TX,200212,-,-,-,-,-,-,0,5935,4,5930,6083,6100,5175,,一般,
2002/2/18,TX,200202,6022,6041,5946,5956,-13,-0.22%,6555,5956,7070,5956,5957,6096,5050,,一般,
2002/2/18,TX,200203,6060,6060,5950,5953,2,0.03%,2591,5953,2266,5953,5955,6060,3430,,一般,
2002/2/18,TX,200206,5932,5932,5932,5932,-48,-0.80%,1,5932,14,5932,5993,6000,3395,,一般,
2002/2/18,TX,200209,-,-,-,-,-,-,0,5968,6,5901,6128,5999,3900,,一般,
2002/2/18,TX,200212,6149,6149,6149,6149,214,3.61%,1,6149,4,5960,6128,6149,5175,,一般,
2002/2/19,TX,200202,5966,5980,5823,5825,-131,-2.20%,5563,5825,4418,5825,5830,6096,5050,,一般,
2002/2/19,TX,200203,5953,5975,5801,5801,-152,-2.55%,8763,5801,5430,5801,5808,6060,3430,,一般,
2002/2/19,TX,200206,5933,5933,5903,5903,-29,-0.49%,2,5903,15,5800,5900,6000,3395,,一般,
2002/2/19,TX,200209,-,-,-,-,-,-,0,5837,6,5800,6000,5999,3900,,一般,
2002/2/19,TX,200212,5902,5902,5902,5902,-247,-4.02%,1,5902,4,5801,6030,6149,5175,,一般,
2002/2/20,TX,200202,5798,5815,5679,5685,-140,-2.40%,3461,5685,2134,5685,5686,6096,5050,,一般,
2002/2/20,TX,200203,5790,5790,5636,5666,-135,-2.33%,10368,5666,7606,5666,5667,6060,3430,,一般,
2002/2/20,TX,200206,5751,5751,5606,5606,-297,-5.03%,9,5606,17,5603,5690,6000,3395,,一般,
2002/2/20,TX,200209,5751,5751,5721,5721,-116,-1.99%,3,5691,8,5603,5780,5999,3900,,一般,
2002/2/20,TX,200212,5739,5751,5702,5721,-181,-3.07%,9,5686,10,5603,5770,6149,5175,,一般,
2002/2/21,TX,200203,5725,5725,5596,5656,-10,-0.18%,12795,5656,8985,5655,5656,6060,3430,,一般,
2002/2/21,TX,200204,5730,5730,5605,5617,-,-,26,5617,14,5653,5676,5730,5605,,一般,
2002/2/21,TX,200206,5695,5700,5605,5605,-1,-0.02%,4,5661,18,5600,5723,6000,3395,,一般,
2002/2/21,TX,200209,-,-,-,-,-,-,0,5681,8,5600,5750,5999,3900,,一般,
2002/2/21,TX,200212,-,-,-,-,-,-,0,5676,10,5600,5850,6149,5175,,一般,
2002/2/22,TX,200203,5585,5643,5542,5620,-36,-0.64%,11520,5620,9455,5620,5621,6060,3430,,一般,
2002/2/22,TX,200204,5610,5630,5529,5630,13,0.23%,26,5598,28,5600,5638,5730,5529,,一般,
2002/2/22,TX,200206,-,-,-,-,-,-,0,5625,18,5570,5690,6000,3395,,一般,
2002/2/22,TX,200209,5616,5674,5616,5674,-7,-0.12%,3,5674,8,5570,5690,5999,3900,,一般,
2002/2/22,TX,200212,5630,5630,5630,5630,-46,-0.81%,1,5630,11,5570,5750,6149,5175,,一般,
2002/2/25,TX,200203,5632,5650,5503,5522,-98,-1.74%,10776,5522,9811,5522,5523,6060,3430,,一般,
2002/2/25,TX,200204,5619,5619,5492,5492,-106,-1.89%,19,5513,35,5493,5553,5730,5492,,一般,
2002/2/25,TX,200206,5550,5616,5490,5490,-135,-2.40%,5,5455,18,5455,5548,6000,3395,,一般,
2002/2/25,TX,200209,-,-,-,-,-,-,0,5576,8,5465,5580,5999,3900,,一般,
2002/2/25,TX,200212,-,-,-,-,-,-,0,5532,11,5460,5600,6149,5175,,一般,
2002/2/26,TX,200203,5581,5618,5483,5529,7,0.13%,13586,5529,10051,5526,5529,6060,3430,,一般,
2002/2/26,TX,200204,5600,5609,5490,5522,9,0.16%,58,5522,47,5500,5520,5730,5490,,一般,
2002/2/26,TX,200206,5560,5648,5461,5461,6,0.11%,6,5462,18,5482,5530,6000,3395,,一般,
2002/2/26,TX,200209,-,-,-,-,-,-,0,5583,8,5482,5550,5999,3900,,一般,
2002/2/26,TX,200212,-,-,-,-,-,-,0,5539,11,5490,5578,6149,5175,,一般,
2002/2/27,TX,200203,5529,5705,5529,5700,171,3.09%,15385,5700,9823,5700,5701,6060,3430,,一般,
2002/2/27,TX,200204,5550,5714,5550,5714,192,3.48%,26,5714,44,5682,5709,5730,5490,,一般,
2002/2/27,TX,200206,5749,5749,5616,5616,154,2.82%,4,5650,18,5650,5730,6000,3395,,一般,
2002/2/27,TX,200209,-,-,-,-,-,-,0,5754,8,5550,5750,5999,3900,,一般,
2002/2/27,TX,200212,5619,5619,5619,5619,80,1.44%,3,5660,11,5560,5760,6149,5175,,一般,

