交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2010/2/1,TX,201002,7569,7634,7442,7513,-68,-0.90%,133007,7510,58055,7510,7513,8353,7442,,一般,
2010/2/1,TX,201003,7532,7600,7413,7482,-69,-0.91%,1779,7479,5234,7480,7483,8322,5193,,一般,
2010/2/1,TX,201006,7460,7484,7328,7400,-73,-0.98%,57,7400,1344,7391,7397,8228,6400,,一般,
2010/2/1,TX,201009,7236,7236,7066,7157,-47,-0.65%,38,7157,1128,7122,7128,7967,6747,,一般,
2010/2/1,TX,201012,7169,7184,7000,7070,-66,-0.92%,52,7070,174,7063,7069,7779,7000,,一般,
2010/2/2,TX,201002,7580,7603,7346,7371,-139,-1.85%,143485,7374,59631,7371,7373,8353,7346,,一般,
2010/2/2,TX,201003,7537,7573,7318,7344,-135,-1.81%,2043,7345,6095,7342,7346,8322,5193,,一般,
2010/2/2,TX,201006,7478,7480,7244,7260,-140,-1.89%,116,7260,1363,7255,7261,8228,6400,,一般,
2010/2/2,TX,201009,7200,7210,6965,6993,-164,-2.29%,71,6993,1166,6984,6991,7967,6747,,一般,
2010/2/2,TX,201012,7137,7150,6908,6935,-135,-1.91%,56,6935,205,6924,6931,7779,6908,,一般,
2010/2/3,TX,201002,7456,7528,7390,7501,127,1.72%,139624,7501,57371,7500,7501,8353,7346,,一般,
2010/2/3,TX,201003,7420,7500,7365,7476,131,1.78%,2529,7476,6785,7472,7476,8322,5193,,一般,
2010/2/3,TX,201006,7353,7410,7295,7389,129,1.78%,88,7389,1394,7384,7389,8228,6400,,一般,
2010/2/3,TX,201009,7083,7133,7010,7120,127,1.82%,99,7120,1158,7113,7118,7967,6747,,一般,
2010/2/3,TX,201012,7027,7069,6958,7050,115,1.66%,50,7050,201,7050,7055,7779,6908,,一般,
2010/2/4,TX,201002,7503,7538,7460,7507,6,0.08%,90229,7505,54743,7505,7507,8353,7346,,一般,
2010/2/4,TX,201003,7485,7509,7435,7482,6,0.08%,1713,7479,7439,7478,7482,8322,5193,,一般,
2010/2/4,TX,201006,7384,7411,7350,7393,4,0.05%,76,7393,1412,7392,7396,8228,6400,,一般,
2010/2/4,TX,201009,7150,7150,7100,7120,0,0.00%,16,7120,1167,7119,7125,7967,6747,,一般,
2010/2/4,TX,201012,7080,7080,7046,7053,3,0.04%,12,7053,202,7055,7062,7779,6908,,一般,
2010/2/5,TX,201002,7300,7321,7130,7201,-304,-4.05%,127511,7202,54340,7200,7202,8353,7130,,一般,
2010/2/5,TX,201003,7287,7293,7104,7176,-303,-4.05%,4621,7176,8988,7172,7176,8322,5193,,一般,
2010/2/5,TX,201006,7190,7190,7028,7080,-313,-4.23%,617,7080,1911,7090,7093,8228,6400,,一般,
2010/2/5,TX,201009,6930,6930,6762,6816,-304,-4.27%,106,6816,1168,6814,6820,7967,6747,,一般,
2010/2/5,TX,201012,6939,6939,6700,6725,-328,-4.65%,104,6725,262,6755,6761,7779,6700,,一般,
2010/2/6,TX,201002,7229,7236,7056,7155,-47,-0.65%,102594,7155,55080,7155,7156,8353,7056,,一般,
2010/2/6,TX,201003,7188,7205,7030,7125,-51,-0.71%,5368,7126,10180,7126,7129,8322,5193,,一般,
2010/2/6,TX,201006,7110,7120,6966,7043,-37,-0.52%,170,7043,1938,7039,7045,8228,6400,,一般,
2010/2/6,TX,201009,6841,6848,6724,6769,-47,-0.69%,113,6769,1197,6767,6771,7967,6724,,一般,
2010/2/6,TX,201012,6773,6779,6632,6707,-18,-0.27%,44,6707,255,6708,6712,7779,6632,,一般,
2010/2/8,TX,201002,7155,7235,7125,7160,5,0.07%,99368,7162,48399,7161,7163,8353,7056,,一般,
2010/2/8,TX,201003,7133,7200,7100,7126,0,0.00%,8901,7127,15639,7125,7126,8322,5193,,一般,
2010/2/8,TX,201006,7065,7110,7024,7051,8,0.11%,417,7051,2291,7045,7047,8228,6400,,一般,
2010/2/8,TX,201009,6797,6845,6740,6768,-1,-0.01%,93,6769,1222,6766,6769,7967,6724,,一般,
2010/2/8,TX,201012,6632,6750,6632,6707,0,0.00%,29,6707,257,6705,6708,7779,6632,,一般,
2010/2/9,TX,201002,7171,7344,7151,7316,154,2.15%,115841,7316,37004,7316,7318,8353,7056,,一般,
2010/2/9,TX,201003,7139,7306,7116,7277,150,2.10%,16164,7277,24796,7276,7278,8322,5193,,一般,
2010/2/9,TX,201006,7072,7219,7045,7196,145,2.06%,228,7196,2350,7188,7195,8228,6400,,一般,
