交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2011/6/1,TX,201106,9023,9106,9008,9092,74,0.82%,107908,9086,69013,9092,9093,9106,7300,,一般,
2011/6/1,TX,201107,8865,8952,8856,8936,74,0.84%,2365,8933,7866,8937,8939,8952,8505,,一般,
2011/6/1,TX,201109,8666,8749,8664,8733,69,0.80%,340,8731,4057,8735,8737,8787,7584,,一般,
2011/6/1,TX,201112,8606,8675,8590,8658,67,0.78%,254,8658,2121,8661,8663,8695,7531,,一般,
2011/6/1,TX,201203,8519,8602,8519,8589,75,0.88%,93,8589,381,8589,8593,8602,8190,,一般,
2011/6/2,TX,201106,8980,9057,8976,9027,-59,-0.65%,94010,9028,71546,9027,9029,9106,7300,,一般,
2011/6/2,TX,201107,8833,8903,8823,8881,-52,-0.58%,2119,8878,8396,8876,8879,8952,8505,,一般,
2011/6/2,TX,201109,8644,8693,8630,8675,-56,-0.64%,237,8673,4054,8674,8679,8787,7584,,一般,
2011/6/2,TX,201112,8572,8624,8560,8608,-50,-0.58%,235,8607,2141,8605,8608,8695,7531,,一般,
2011/6/2,TX,201203,8503,8555,8491,8520,-69,-0.80%,57,8520,372,8533,8537,8602,8190,,一般,
2011/6/3,TX,201106,9048,9078,8998,9070,42,0.47%,101815,9070,72940,9070,9071,9106,7300,,一般,
2011/6/3,TX,201107,8891,8928,8852,8921,43,0.48%,2273,8921,9152,8919,8923,8952,8505,,一般,
2011/6/3,TX,201109,8686,8729,8655,8721,48,0.55%,254,8722,4050,8719,8723,8787,7584,,一般,
2011/6/3,TX,201112,8621,8653,8582,8650,43,0.50%,253,8649,2125,8649,8651,8695,7531,,一般,
2011/6/3,TX,201203,8550,8578,8507,8575,55,0.65%,53,8575,376,8575,8578,8602,8190,,一般,
2011/6/7,TX,201106,9032,9095,8973,9095,25,0.28%,115032,9089,73349,9090,9095,9106,7300,,一般,
2011/6/7,TX,201107,8888,8949,8831,8948,27,0.30%,3817,8945,10268,8945,8950,8952,8505,,一般,
