交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2007/2/1,TX,200702,7774,7786,7692,7740,6,0.08%,35069,7740,38466,7739,7740,8036,7605,,一般,
2007/2/1,TX,200703,7768,7788,7700,7745,5,0.06%,1222,7745,4694,7745,7746,8040,6005,,一般,
2007/2/1,TX,200706,7751,7751,7700,7700,-46,-0.59%,4,7743,227,7731,7756,8020,6220,,一般,
2007/2/1,TX,200709,7577,7625,7546,7550,-29,-0.38%,22,7568,517,7565,7572,7847,6808,,一般,
2007/2/1,TX,200712,7585,7605,7575,7605,43,0.57%,4,7572,37,7535,7610,7964,7502,,一般,
2007/2/2,TX,200702,7785,7839,7781,7810,70,0.90%,34328,7810,37479,7810,7811,8036,7605,,一般,
2007/2/2,TX,200703,7785,7840,7785,7815,70,0.90%,1270,7815,5199,7815,7816,8040,6005,,一般,
2007/2/2,TX,200706,7786,7840,7777,7815,72,0.93%,30,7825,244,7806,7845,8020,6220,,一般,
2007/2/2,TX,200709,7600,7668,7600,7655,87,1.15%,54,7642,514,7640,7645,7847,6808,,一般,
2007/2/2,TX,200712,7615,7630,7615,7630,58,0.77%,2,7653,36,7636,7670,7964,7502,,一般,
2007/2/5,TX,200702,7770,7836,7760,7779,-31,-0.40%,27962,7779,36841,7778,7779,8036,7605,,一般,
2007/2/5,TX,200703,7800,7837,7775,7782,-33,-0.42%,1123,7782,5395,7782,7783,8040,6005,,一般,
2007/2/5,TX,200706,7778,7835,7778,7792,-33,-0.42%,131,7791,321,7785,7798,8020,6220,,一般,
2007/2/5,TX,200709,7620,7648,7608,7618,-24,-0.31%,42,7618,516,7610,7614,7847,6808,,一般,
2007/2/5,TX,200712,7630,7635,7630,7635,-18,-0.24%,2,7628,36,7603,7653,7964,7502,,一般,
2007/2/6,TX,200702,7791,7896,7791,7889,110,1.41%,35426,7889,36411,7888,7889,8036,7605,,一般,
2007/2/6,TX,200703,7772,7897,7772,7893,111,1.43%,1374,7893,5920,7885,7893,8040,6005,,一般,
2007/2/6,TX,200706,7811,7895,7808,7892,101,1.30%,88,7892,396,7874,7891,8020,6220,,一般,
2007/2/6,TX,200709,7648,7721,7634,7721,103,1.35%,31,7721,510,7709,7725,7847,6808,,一般,
2007/2/6,TX,200712,7680,7730,7680,7730,102,1.34%,3,7730,36,7660,7749,7964,7502,,一般,
2007/2/7,TX,200702,7886,7899,7860,7868,-21,-0.27%,20412,7868,37224,7867,7868,8036,7605,,一般,
2007/2/7,TX,200703,7901,7901,7865,7871,-22,-0.28%,829,7871,6368,7870,7871,8040,6005,,一般,
2007/2/7,TX,200706,7877,7878,7862,7862,-30,-0.38%,28,7862,405,7860,7865,8020,6220,,一般,
2007/2/7,TX,200709,7719,7719,7700,7704,-17,-0.22%,9,7673,514,7650,7696,7847,6808,,一般,
2007/2/7,TX,200712,7702,7702,7702,7702,-28,-0.36%,1,7705,37,7680,7730,7964,7502,,一般,
2007/2/8,TX,200702,7890,7907,7803,7870,2,0.03%,42625,7870,35278,7870,7871,8036,7605,,一般,
2007/2/8,TX,200703,7888,7913,7811,7878,7,0.09%,3252,7878,8268,7878,7879,8040,6005,,一般,
2007/2/8,TX,200706,7885,7890,7809,7859,-3,-0.04%,12,7859,413,7856,7874,8020,6220,,一般,
2007/2/8,TX,200709,7712,7724,7640,7700,27,0.35%,47,7700,530,7656,7706,7847,6808,,一般,
2007/2/8,TX,200712,7676,7676,7656,7672,-33,-0.43%,4,7698,41,7685,7711,7964,7502,,一般,
2007/2/9,TX,200702,7875,7925,7845,7884,14,0.18%,32858,7884,31774,7884,7885,8036,7605,,一般,
2007/2/9,TX,200703,7888,7925,7853,7895,17,0.22%,3570,7895,10277,7894,7897,8040,6005,,一般,
2007/2/9,TX,200706,7873,7900,7850,7884,25,0.32%,27,7884,407,7870,7908,8020,6220,,一般,
2007/2/9,TX,200709,7701,7740,7677,7700,0,0.00%,42,7710,547,7703,7718,7847,6808,,一般,
2007/2/9,TX,200712,7714,7714,7714,7714,16,0.21%,1,7695,40,7650,7740,7964,7502,,一般,
2007/2/12,TX,200702,7840,7844,7784,7792,-92,-1.17%,31133,7792,30861,7791,7792,8036,7605,,一般,
2007/2/12,TX,200703,7875,7877,7795,7797,-98,-1.24%,7752,7797,14794,7797,7798,8040,6005,,一般,
2007/2/12,TX,200706,7846,7846,7789,7789,-95,-1.20%,49,7789,428,7785,7788,8020,6220,,一般,
2007/2/12,TX,200709,7673,7730,7610,7730,20,0.26%,34,7685,543,7630,7740,7847,6808,,一般,
2007/2/12,TX,200712,7680,7680,7638,7638,-57,-0.74%,4,7638,43,7620,7660,7964,7502,,一般,
2007/2/13,TX,200702,7785,7830,7742,7743,-49,-0.63%,35858,7743,26755,7743,7744,8036,7605,,一般,
2007/2/13,TX,200703,7820,7830,7750,7750,-47,-0.60%,11250,7750,20279,7748,7750,8040,6005,,一般,
2007/2/13,TX,200706,7800,7810,7734,7734,-55,-0.71%,39,7734,441,7734,7775,8020,6220,,一般,
2007/2/13,TX,200709,7639,7649,7575,7583,-102,-1.33%,77,7583,601,7580,7586,7847,6808,,一般,
2007/2/13,TX,200712,7652,7652,7600,7600,-38,-0.50%,14,7600,51,7590,7612,7964,7502,,一般,
2007/2/14,TX,200702,7809,7841,7776,7833,90,1.16%,27208,7833,16811,7832,7833,8036,7605,,一般,
2007/2/14,TX,200703,7788,7850,7785,7850,100,1.29%,15331,7850,26048,7848,7850,8040,6005,,一般,
2007/2/14,TX,200706,7789,7830,7777,7830,96,1.24%,12,7830,439,7823,7833,8020,6220,,一般,
2007/2/14,TX,200709,7622,7668,7614,7655,72,0.95%,20,7655,594,7648,7656,7847,6808,,一般,
2007/2/14,TX,200712,7631,7640,7631,7640,40,0.53%,2,7662,51,7635,7690,7964,7502,,一般,
2007/2/26,TX,200702,7901,7945,7899,7899,66,0.84%,14654,7899,9487,7899,7900,8036,7605,,一般,
2007/2/26,TX,200703,7952,7980,7921,7933,83,1.06%,20596,7933,29999,7933,7934,8040,6005,,一般,
2007/2/26,TX,200706,7900,7936,7900,7912,82,1.05%,26,7921,431,7906,7936,8020,6220,,一般,
2007/2/26,TX,200709,7720,7778,7720,7746,91,1.19%,33,7746,588,7725,7750,7847,6808,,一般,
2007/2/26,TX,200712,7718,7753,7718,7752,90,1.17%,6,7756,45,7735,7777,7964,7502,,一般,
2007/2/27,TX,200703,7925,7970,7911,7925,-8,-0.10%,32570,7925,34274,7924,7925,8040,6005,,一般,
2007/2/27,TX,200704,7930,7971,7917,7925,-,-,178,7925,102,7921,7926,7971,7917,,一般,
2007/2/27,TX,200706,7912,7950,7909,7920,-1,-0.01%,7,7920,434,7920,7948,8020,6220,,一般,
2007/2/27,TX,200709,7761,7780,7740,7752,6,0.08%,39,7752,586,7742,7750,7847,6808,,一般,
2007/2/27,TX,200712,7780,7780,7780,7780,24,0.31%,1,7765,45,7750,7780,7964,7502,,一般,

