交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2006/9/1,TX,200609,6620,6648,6606,6646,25,0.38%,19448,6646,36996,6645,6646,7338,5600,,一般,
2006/9/1,TX,200610,6611,6642,6605,6642,33,0.50%,223,6642,782,6642,6643,6725,6363,,一般,
2006/9/1,TX,200612,6630,6633,6630,6633,23,0.35%,4,6637,815,6635,6640,7330,6052,,一般,
2006/9/1,TX,200703,6630,6630,6600,6630,55,0.84%,4,6637,90,6625,6650,7330,6005,,一般,
2006/9/1,TX,200706,6630,6630,6630,6630,15,0.23%,1,6662,36,6625,6699,6660,6220,,一般,
2006/9/4,TX,200609,6691,6755,6688,6738,92,1.38%,30208,6738,38513,6738,6739,7338,5600,,一般,
2006/9/4,TX,200610,6660,6755,6660,6735,93,1.40%,311,6735,785,6735,6736,6755,6363,,一般,
2006/9/4,TX,200612,6677,6745,6677,6732,95,1.43%,31,6736,788,6732,6740,7330,6052,,一般,
2006/9/4,TX,200703,6680,6745,6680,6745,108,1.63%,12,6737,94,6730,6745,7330,6005,,一般,
2006/9/4,TX,200706,6700,6700,6700,6700,38,0.57%,2,6750,35,6715,6786,6700,6220,,一般,
2006/9/5,TX,200609,6738,6749,6712,6738,0,0.00%,18901,6738,39346,6738,6739,7338,5600,,一般,
2006/9/5,TX,200610,6730,6742,6711,6733,-2,-0.03%,181,6733,808,6732,6736,6755,6363,,一般,
2006/9/5,TX,200612,6736,6736,6715,6730,-6,-0.09%,7,6730,783,6725,6738,7330,6052,,一般,
2006/9/5,TX,200703,6728,6728,6720,6720,-17,-0.25%,2,6720,94,6691,6750,7330,6005,,一般,
2006/9/5,TX,200706,-,-,-,-,-,-,0,6750,35,6705,6786,6700,6220,,一般,
2006/9/6,TX,200609,6727,6736,6603,6653,-85,-1.26%,42708,6653,38570,6652,6653,7338,5600,,一般,
2006/9/6,TX,200610,6733,6733,6602,6646,-87,-1.29%,485,6646,905,6643,6646,6755,6363,,一般,
2006/9/6,TX,200612,6680,6714,6606,6658,-72,-1.07%,21,6658,778,6641,6655,7330,6052,,一般,
2006/9/6,TX,200703,6680,6681,6630,6663,-57,-0.85%,10,6653,91,6632,6674,7330,6005,,一般,
2006/9/6,TX,200706,6612,6720,6517,6640,-110,-1.63%,11,6675,34,6613,6737,6720,6220,,一般,
2006/9/7,TX,200609,6615,6680,6582,6640,-13,-0.20%,37185,6640,37531,6640,6641,7338,5600,,一般,
2006/9/7,TX,200610,6605,6679,6581,6644,-2,-0.03%,408,6644,984,6643,6644,6755,6363,,一般,
2006/9/7,TX,200612,6589,6640,6589,6640,-18,-0.27%,9,6637,778,6630,6645,7330,6052,,一般,
2006/9/7,TX,200703,6581,6581,6581,6581,-72,-1.08%,1,6640,92,6625,6720,7330,6005,,一般,
2006/9/7,TX,200706,6680,6680,6636,6636,-39,-0.58%,2,6647,34,6625,6670,6720,6220,,一般,
2006/9/8,TX,200609,6620,6699,6603,6696,56,0.84%,36646,6696,38268,6695,6696,7338,5600,,一般,
2006/9/8,TX,200610,6621,6698,6610,6684,40,0.60%,484,6684,1020,6681,6684,6755,6363,,一般,
2006/9/8,TX,200612,6675,6685,6665,6683,46,0.69%,8,6683,777,6669,6685,7330,6052,,一般,
2006/9/8,TX,200703,6670,6670,6670,6670,30,0.45%,1,6690,91,6675,6705,7330,6005,,一般,
2006/9/8,TX,200706,6680,6684,6659,6673,26,0.39%,4,6682,33,6675,6689,6720,6220,,一般,
2006/9/11,TX,200609,6684,6810,6622,6648,-48,-0.72%,53917,6648,37542,6647,6648,7338,5600,,一般,
2006/9/11,TX,200610,6670,6805,6622,6646,-38,-0.57%,1239,6646,1319,6646,6649,6805,6363,,一般,
2006/9/11,TX,200612,6720,6787,6636,6650,-33,-0.49%,28,6650,778,6645,6651,7330,6052,,一般,
2006/9/11,TX,200703,6740,6798,6627,6633,-57,-0.85%,21,6665,89,6634,6696,7330,6005,,一般,
2006/9/11,TX,200706,6785,6785,6647,6647,-35,-0.52%,8,6662,27,6645,6680,6785,6220,,一般,
2006/9/12,TX,200609,6631,6678,6588,6588,-60,-0.90%,36788,6588,34930,6588,6589,7338,5600,,一般,
2006/9/12,TX,200610,6678,6678,6585,6585,-61,-0.92%,1215,6585,1711,6585,6587,6805,6363,,一般,
2006/9/12,TX,200612,6640,6660,6588,6588,-62,-0.93%,52,6588,774,6584,6595,7330,6052,,一般,
2006/9/12,TX,200703,6630,6630,6600,6600,-65,-0.98%,4,6607,88,6600,6615,7330,6005,,一般,
2006/9/12,TX,200706,6641,6641,6641,6641,-21,-0.32%,1,6607,26,6600,6615,6785,6220,,一般,
2006/9/13,TX,200609,6651,6670,6606,6644,56,0.85%,31146,6644,35874,6643,6644,7338,5600,,一般,
2006/9/13,TX,200610,6632,6665,6600,6646,61,0.93%,1506,6646,2156,6643,6646,6805,6363,,一般,
2006/9/13,TX,200612,6660,6660,6625,6651,63,0.96%,18,6651,775,6641,6647,7330,6052,,一般,
2006/9/13,TX,200703,6630,6648,6625,6648,41,0.62%,13,6646,80,6625,6667,7330,6005,,一般,
2006/9/13,TX,200706,6650,6650,6650,6650,43,0.65%,1,6674,27,6600,6748,6785,6220,,一般,
2006/9/14,TX,200609,6650,6689,6504,6579,-65,-0.98%,57041,6579,34180,6579,6580,7338,5600,,一般,
2006/9/14,TX,200610,6643,6690,6500,6568,-78,-1.17%,2995,6568,3342,6568,6570,6805,6363,,一般,
2006/9/14,TX,200612,6667,6671,6510,6563,-88,-1.32%,65,6563,787,6548,6570,7330,6052,,一般,
2006/9/14,TX,200703,6650,6650,6537,6537,-109,-1.64%,21,6580,72,6550,6610,7330,6005,,一般,
2006/9/14,TX,200706,6659,6659,6600,6600,-74,-1.11%,4,6574,26,6550,6599,6785,6220,,一般,
2006/9/15,TX,200609,6597,6675,6554,6669,90,1.37%,40687,6669,31505,6668,6669,7338,5600,,一般,
2006/9/15,TX,200610,6561,6666,6550,6659,91,1.39%,4063,6659,5463,6658,6659,6805,6363,,一般,
2006/9/15,TX,200612,6563,6669,6563,6651,88,1.34%,24,6651,790,6634,6668,7330,6052,,一般,
2006/9/15,TX,200703,6650,6650,6650,6650,70,1.06%,2,6646,73,6608,6685,7330,6005,,一般,
2006/9/15,TX,200706,6635,6635,6635,6635,61,0.93%,1,6645,27,6586,6705,6785,6220,,一般,
2006/9/18,TX,200609,6789,6900,6730,6895,226,3.39%,44150,6895,26784,6894,6895,7338,5600,,一般,
2006/9/18,TX,200610,6728,6891,6728,6888,229,3.44%,12886,6888,12921,6888,6889,6891,6363,,一般,
2006/9/18,TX,200612,6770,6886,6756,6886,235,3.53%,43,6886,783,6881,6886,7330,6052,,一般,
2006/9/18,TX,200703,6737,6890,6630,6890,244,3.67%,32,6883,74,6866,6900,7330,6005,,一般,
2006/9/18,TX,200706,6778,6873,6770,6873,228,3.43%,5,6888,26,6840,6937,6873,6220,,一般,
2006/9/19,TX,200609,6901,6923,6862,6876,-19,-0.28%,28810,6876,19843,6876,6879,7338,5600,,一般,
2006/9/19,TX,200610,6899,6915,6858,6867,-21,-0.30%,14792,6867,21994,6866,6867,6915,6363,,一般,
2006/9/19,TX,200612,6854,6898,6854,6873,-13,-0.19%,35,6873,773,6866,6873,7330,6052,,一般,
2006/9/19,TX,200703,-,-,-,-,-,-,0,6864,74,6865,6900,7330,6005,,一般,
2006/9/19,TX,200706,6856,6889,6856,6889,1,0.01%,2,6927,26,6865,6989,6889,6220,,一般,
2006/9/20,TX,200609,6850,6895,6820,6880,4,0.06%,19392,6880,12254,6880,6882,7338,5600,,一般,
2006/9/20,TX,200610,6828,6882,6810,6862,-5,-0.07%,30975,6862,28987,6862,6863,6915,6363,,一般,
2006/9/20,TX,200612,6846,6873,6818,6863,-10,-0.15%,36,6859,763,6856,6863,7330,6052,,一般,
2006/9/20,TX,200703,6811,6850,6811,6850,-14,-0.20%,2,6847,74,6815,6880,7330,6005,,一般,
2006/9/20,TX,200706,6850,6850,6850,6850,-77,-1.11%,1,6845,25,6786,6905,6889,6220,,一般,
2006/9/21,TX,200610,6900,6920,6816,6880,18,0.26%,46723,6880,34317,6880,6881,6920,6363,,一般,
2006/9/21,TX,200611,6934,6934,6820,6872,-,-,83,6872,46,6870,6878,6934,6820,,一般,
2006/9/21,TX,200612,6900,6915,6820,6870,11,0.16%,27,6870,767,6847,6877,7330,6052,,一般,
2006/9/21,TX,200703,6900,6938,6879,6879,32,0.47%,5,6879,77,6860,6897,7330,6005,,一般,
2006/9/21,TX,200706,-,-,-,-,-,-,0,6863,25,6841,6908,6889,6220,,一般,
2006/9/22,TX,200610,6846,6872,6830,6858,-22,-0.32%,28471,6858,34266,6857,6858,6920,6363,,一般,
2006/9/22,TX,200611,6838,6865,6830,6855,-17,-0.25%,35,6855,71,6852,6860,6934,6820,,一般,
