交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2005/7/1,TX,200507,6190,6230,6125,6227,28,0.45%,36513,6227,37826,6227,6228,6356,5747,,一般,
2005/7/1,TX,200508,6100,6153,6052,6153,33,0.54%,683,6153,3298,6153,6154,6288,6050,,一般,
2005/7/1,TX,200509,6093,6125,6020,6125,33,0.54%,124,6125,5173,6125,6128,6253,5463,,一般,
2005/7/1,TX,200512,6098,6098,6011,6050,-60,-0.98%,4,6050,194,6110,6130,6210,5502,,一般,
2005/7/1,TX,200603,6060,6125,6050,6125,32,0.53%,5,6106,60,6083,6129,6299,5552,,一般,
2005/7/4,TX,200507,6248,6248,6181,6211,-16,-0.26%,19030,6211,38331,6210,6211,6356,5747,,一般,
2005/7/4,TX,200508,6147,6155,6105,6129,-24,-0.39%,346,6129,3334,6126,6129,6288,6050,,一般,
2005/7/4,TX,200509,6125,6130,6082,6100,-25,-0.41%,147,6100,5167,6110,6113,6253,5463,,一般,
2005/7/4,TX,200512,6111,6111,6092,6092,42,0.69%,4,6092,197,6094,6145,6210,5502,,一般,
2005/7/4,TX,200603,6090,6103,6090,6103,-3,-0.05%,2,6094,61,6085,6103,6299,5552,,一般,
2005/7/5,TX,200507,6210,6218,6160,6163,-48,-0.77%,26316,6163,37694,6163,6164,6356,5747,,一般,
2005/7/5,TX,200508,6132,6165,6088,6120,-9,-0.15%,447,6120,3487,6095,6122,6288,6050,,一般,
2005/7/5,TX,200509,6130,6130,6064,6067,-33,-0.54%,184,6067,5167,6060,6069,6253,5463,,一般,
2005/7/5,TX,200512,6090,6090,6090,6090,-2,-0.03%,1,6076,198,6052,6100,6210,5502,,一般,
2005/7/5,TX,200603,6070,6080,6056,6056,-38,-0.62%,11,6056,69,6055,6062,6299,5552,,一般,
2005/7/6,TX,200507,6185,6208,6155,6182,19,0.31%,25189,6182,37642,6182,6183,6356,5747,,一般,
2005/7/6,TX,200508,6120,6132,6087,6109,-11,-0.18%,857,6109,3719,6107,6109,6288,6050,,一般,
2005/7/6,TX,200509,6078,6100,6052,6077,10,0.16%,108,6077,5159,6077,6078,6253,5463,,一般,
2005/7/6,TX,200512,6085,6085,6067,6084,8,0.13%,11,6084,200,6064,6085,6210,5502,,一般,
2005/7/6,TX,200603,6070,6073,6060,6060,4,0.07%,4,6060,72,6050,6070,6299,5552,,一般,
2005/7/7,TX,200507,6166,6180,6136,6166,-16,-0.26%,25910,6166,37716,6166,6167,6356,5747,,一般,
2005/7/7,TX,200508,6083,6110,6063,6100,-9,-0.15%,447,6100,3810,6100,6101,6288,6050,,一般,
2005/7/7,TX,200509,6050,6070,6043,6066,-11,-0.18%,51,6066,5148,6063,6066,6253,5463,,一般,
2005/7/7,TX,200512,-,-,-,-,-,-,0,6068,200,6039,6083,6210,5502,,一般,
2005/7/7,TX,200603,6055,6055,6055,6055,-5,-0.08%,1,6051,73,6038,6065,6299,5552,,一般,
2005/7/8,TX,200507,6170,6205,6157,6181,15,0.24%,23599,6181,37811,6180,6181,6356,5747,,一般,
2005/7/8,TX,200508,6110,6130,6088,6112,12,0.20%,841,6112,4140,6110,6112,6288,6050,,一般,
2005/7/8,TX,200509,6051,6100,6051,6081,15,0.25%,110,6081,5176,6072,6074,6253,5463,,一般,
2005/7/8,TX,200512,6088,6090,6081,6081,13,0.21%,3,6076,201,6066,6087,6210,5502,,一般,
2005/7/8,TX,200603,6070,6075,6060,6060,9,0.15%,5,6074,75,6058,6091,6299,5552,,一般,
2005/7/11,TX,200507,6248,6306,6233,6302,121,1.96%,29881,6302,40216,6301,6302,6356,5747,,一般,
2005/7/11,TX,200508,6170,6240,6167,6240,128,2.09%,2063,6240,4638,6240,6241,6288,6050,,一般,
2005/7/11,TX,200509,6110,6201,6110,6200,119,1.96%,261,6200,5145,6194,6200,6253,5463,,一般,
2005/7/11,TX,200512,6149,6180,6149,6180,104,1.71%,7,6191,203,6182,6200,6210,5502,,一般,
2005/7/11,TX,200603,6124,6165,6124,6125,51,0.84%,7,6184,78,6170,6199,6299,5552,,一般,
2005/7/12,TX,200507,6325,6353,6320,6340,38,0.60%,25968,6340,41471,6339,6340,6356,5747,,一般,
2005/7/12,TX,200508,6270,6293,6260,6283,43,0.69%,1794,6283,5291,6282,6284,6293,6050,,一般,
2005/7/12,TX,200509,6215,6255,6215,6248,48,0.77%,1708,6248,6287,6248,6250,6255,5463,,一般,
2005/7/12,TX,200512,6235,6235,6216,6230,39,0.63%,3,6230,203,6218,6249,6235,5502,,一般,
