交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2010/9/1,TX,201009,7569,7638,7569,7630,71,0.94%,77257,7628,63500,7630,7631,8003,6709,,一般,
2010/9/1,TX,201010,7542,7615,7542,7607,70,0.93%,931,7606,4019,7607,7608,7980,7515,,一般,
2010/9/1,TX,201012,7515,7575,7515,7569,67,0.89%,61,7566,2229,7567,7571,7938,6632,,一般,
2010/9/1,TX,201103,7468,7509,7468,7504,59,0.79%,3,7504,1588,7510,7513,7871,6620,,一般,
2010/9/1,TX,201106,7395,7454,7395,7448,62,0.84%,30,7448,199,7451,7456,7804,7300,,一般,
2010/9/2,TX,201009,7695,7744,7665,7692,64,0.84%,102840,7693,63143,7691,7692,8003,6709,,一般,
2010/9/2,TX,201010,7686,7720,7645,7670,64,0.84%,1216,7671,4453,7668,7671,7980,7515,,一般,
2010/9/2,TX,201012,7641,7673,7605,7633,67,0.89%,102,7633,2198,7628,7632,7938,6632,,一般,
2010/9/2,TX,201103,7599,7604,7561,7568,64,0.85%,18,7568,1588,7572,7575,7871,6620,,一般,
2010/9/2,TX,201106,7523,7558,7492,7515,67,0.90%,48,7515,189,7510,7516,7804,7300,,一般,
2010/9/3,TX,201009,7714,7786,7713,7777,84,1.09%,94555,7779,57636,7778,7779,8003,6709,,一般,
2010/9/3,TX,201010,7702,7761,7692,7754,83,1.08%,1902,7755,4866,7754,7756,7980,7515,,一般,
2010/9/3,TX,201012,7662,7720,7662,7717,84,1.10%,130,7717,2191,7713,7717,7938,6632,,一般,
2010/9/3,TX,201103,7600,7662,7600,7653,85,1.12%,22,7653,1585,7656,7659,7871,6620,,一般,
2010/9/3,TX,201106,7536,7600,7536,7598,83,1.10%,30,7598,178,7597,7599,7804,7300,,一般,
2010/9/6,TX,201009,7838,7878,7819,7865,86,1.11%,77831,7864,56704,7863,7865,8003,6709,,一般,
2010/9/6,TX,201010,7791,7853,7791,7840,85,1.10%,1391,7840,5238,7839,7842,7980,7515,,一般,
2010/9/6,TX,201012,7770,7807,7756,7800,83,1.08%,225,7800,2205,7796,7800,7938,6632,,一般,
2010/9/6,TX,201103,7697,7748,7697,7742,89,1.16%,48,7742,1583,7735,7740,7871,6620,,一般,
2010/9/6,TX,201106,7648,7691,7640,7684,86,1.13%,41,7684,189,7677,7684,7804,7300,,一般,
2010/9/7,TX,201009,7860,7874,7843,7853,-11,-0.14%,60520,7853,57876,7853,7854,8003,6709,,一般,
2010/9/7,TX,201010,7820,7850,7820,7830,-10,-0.13%,843,7831,5682,7829,7832,7980,7515,,一般,
2010/9/7,TX,201012,7793,7805,7785,7787,-13,-0.17%,65,7787,2231,7785,7789,7938,6632,,一般,
2010/9/7,TX,201103,7727,7738,7718,7728,-14,-0.18%,61,7728,1624,7725,7729,7871,6620,,一般,
2010/9/7,TX,201106,7670,7684,7666,7670,-14,-0.18%,15,7670,194,7664,7670,7804,7300,,一般,
2010/9/8,TX,201009,7823,7868,7790,7848,-5,-0.06%,116025,7849,58222,7848,7849,8003,6709,,一般,
2010/9/8,TX,201010,7791,7842,7768,7828,-3,-0.04%,2221,7826,6539,7825,7827,7980,7515,,一般,
2010/9/8,TX,201012,7756,7796,7728,7780,-7,-0.09%,181,7780,2287,7780,7784,7938,6632,,一般,
2010/9/8,TX,201103,7708,7725,7674,7676,-52,-0.67%,26,7721,1626,7718,7725,7871,6620,,一般,
2010/9/8,TX,201106,7650,7670,7610,7639,-31,-0.40%,37,7661,207,7659,7664,7804,7300,,一般,
2010/9/9,TX,201009,7885,7890,7806,7834,-15,-0.19%,100524,7833,59525,7831,7834,8003,6709,,一般,
2010/9/9,TX,201010,7850,7868,7784,7809,-17,-0.22%,2591,7810,7879,7808,7811,7980,7515,,一般,
2010/9/9,TX,201012,7816,7822,7743,7769,-11,-0.14%,114,7769,2304,7763,7769,7938,6632,,一般,
2010/9/9,TX,201103,7749,7757,7685,7712,-9,-0.12%,28,7712,1627,7703,7712,7871,6620,,一般,
2010/9/9,TX,201106,7671,7671,7629,7643,-18,-0.23%,28,7643,209,7641,7650,7804,7300,,一般,
2010/9/10,TX,201009,7889,7908,7849,7900,67,0.86%,88648,7897,55349,7896,7898,8003,6709,,一般,
