交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2011/1/3,TX,201101,9000,9030,8995,9020,33,0.37%,61494,9020,65919,9019,9020,9030,8218,,一般,
2011/1/3,TX,201102,9011,9011,8981,9004,33,0.37%,1454,9003,6198,9002,9004,9011,8717,,一般,
2011/1/3,TX,201103,8969,8989,8961,8983,33,0.37%,103,8983,2682,8980,8984,8989,6620,,一般,
2011/1/3,TX,201106,8904,8920,8895,8913,31,0.35%,301,8913,1804,8912,8916,8920,7300,,一般,
2011/1/3,TX,201109,8555,8583,8548,8576,32,0.37%,152,8576,1518,8572,8575,8583,7609,,一般,
2011/1/4,TX,201101,9030,9030,8974,8978,-42,-0.47%,62547,8976,64269,8975,8978,9030,8218,,一般,
2011/1/4,TX,201102,9010,9013,8958,8959,-44,-0.49%,1434,8960,6968,8957,8960,9013,8717,,一般,
2011/1/4,TX,201103,8986,8991,8940,8940,-43,-0.48%,121,8940,2698,8935,8940,8991,6620,,一般,
2011/1/4,TX,201106,8925,8925,8869,8869,-44,-0.49%,50,8869,1843,8869,8873,8925,7300,,一般,
2011/1/4,TX,201109,8580,8583,8535,8538,-38,-0.44%,132,8538,1601,8531,8537,8583,7609,,一般,
2011/1/5,TX,201101,8967,9005,8791,8838,-138,-1.54%,165903,8839,60256,8837,8840,9030,8218,,一般,
2011/1/5,TX,201102,8945,8986,8775,8822,-138,-1.54%,3548,8821,8641,8819,8823,9013,8717,,一般,
2011/1/5,TX,201103,8930,8964,8756,8800,-140,-1.57%,266,8798,2733,8794,8801,8991,6620,,一般,
2011/1/5,TX,201106,8860,8893,8688,8730,-139,-1.57%,217,8730,1928,8728,8736,8925,7300,,一般,
2011/1/5,TX,201109,8540,8560,8368,8397,-141,-1.65%,531,8399,1948,8393,8401,8583,7609,,一般,
2011/1/6,TX,201101,8859,8876,8815,8869,30,0.34%,82566,8868,59604,8866,8868,9030,8218,,一般,
2011/1/6,TX,201102,8835,8852,8797,8843,22,0.25%,2041,8845,9696,8842,8843,9013,8717,,一般,
2011/1/6,TX,201103,8830,8830,8778,8826,28,0.32%,113,8826,2697,8818,8823,8991,6620,,一般,
2011/1/6,TX,201106,8730,8764,8710,8754,24,0.27%,82,8754,1974,8751,8757,8925,7300,,一般,
2011/1/6,TX,201109,8410,8430,8381,8425,26,0.31%,84,8423,1984,8418,8425,8583,7609,,一般,
