交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2014/3/3,TX,201403,8559,8580,8510,8566,-59,-0.68%,102233,8566,51656,8566,8567,8646,7365,,一般,
2014/3/3,TX,201404,8560,8563,8495,8548,-63,-0.73%,1705,8550,1413,8548,8551,8614,8468,,一般,
2014/3/3,TX,201406,8540,8540,8465,8518,-63,-0.73%,240,8518,1374,8515,8519,8597,7508,,一般,
2014/3/3,TX,201409,8265,8265,8200,8246,-59,-0.71%,104,8246,1675,8243,8247,8330,7720,,一般,
2014/3/3,TX,201412,8228,8228,8150,8205,-60,-0.73%,110,8205,257,8202,8206,8296,7835,,一般,
2014/3/4,TX,201403,8560,8582,8539,8553,-13,-0.15%,68908,8552,49747,8553,8554,8646,7365,,一般,
2014/3/4,TX,201404,8535,8564,8523,8537,-13,-0.15%,1099,8535,1690,8536,8538,8614,8468,,一般,
2014/3/4,TX,201406,8521,8528,8490,8505,-13,-0.15%,147,8505,1381,8502,8506,8597,7508,,一般,
2014/3/4,TX,201409,8248,8255,8224,8227,-19,-0.23%,23,8227,1678,8229,8233,8330,7720,,一般,
2014/3/4,TX,201412,8220,8220,8175,8189,-16,-0.20%,72,8189,291,8188,8190,8296,7835,,一般,
2014/3/5,TX,201403,8640,8647,8610,8619,67,0.78%,59854,8619,50464,8618,8619,8647,7365,,一般,
2014/3/5,TX,201404,8598,8630,8596,8606,71,0.83%,1305,8605,1651,8604,8605,8630,8468,,一般,
2014/3/5,TX,201406,8565,8591,8565,8570,65,0.76%,99,8570,1418,8568,8571,8597,7508,,一般,
2014/3/5,TX,201409,8287,8322,8287,8297,70,0.85%,107,8297,1752,8293,8296,8330,7720,,一般,
2014/3/5,TX,201412,8249,8280,8249,8259,70,0.85%,90,8259,270,8253,8257,8296,7835,,一般,
2014/3/6,TX,201403,8623,8709,8619,8695,76,0.88%,87968,8694,56023,8694,8695,8709,7365,,一般,
2014/3/6,TX,201404,8601,8691,8601,8678,73,0.85%,2170,8679,2574,8677,8680,8691,8468,,一般,
2014/3/6,TX,201406,8579,8655,8579,8644,74,0.86%,266,8644,1598,8643,8646,8655,7508,,一般,
2014/3/6,TX,201409,8302,8381,8302,8373,76,0.92%,120,8373,1809,8369,8372,8381,7720,,一般,
2014/3/6,TX,201412,8230,8344,8230,8330,71,0.86%,177,8330,265,8328,8332,8344,7835,,一般,
2014/3/7,TX,201403,8730,8772,8676,8705,11,0.13%,104339,8704,57682,8703,8705,8772,7365,,一般,
2014/3/7,TX,201404,8714,8756,8663,8691,12,0.14%,2545,8689,3153,8689,8691,8756,8468,,一般,
2014/3/7,TX,201406,8670,8718,8630,8653,9,0.10%,219,8652,1711,8651,8655,8718,7508,,一般,
2014/3/7,TX,201409,8398,8445,8355,8381,8,0.10%,129,8380,1876,8377,8381,8445,7720,,一般,
2014/3/7,TX,201412,8374,8404,8325,8342,12,0.14%,105,8342,275,8336,8340,8404,7835,,一般,
2014/3/10,TX,201403,8673,8694,8654,8677,-27,-0.31%,69919,8676,54125,8676,8678,8772,7365,,一般,
2014/3/10,TX,201404,8661,8679,8640,8662,-27,-0.31%,1756,8662,3563,8662,8664,8756,8468,,一般,
2014/3/10,TX,201406,8639,8639,8604,8624,-28,-0.32%,129,8624,1699,8625,8628,8718,7508,,一般,
2014/3/10,TX,201409,8360,8365,8330,8351,-29,-0.35%,54,8351,1903,8350,8353,8445,7720,,一般,
2014/3/10,TX,201412,8315,8319,8290,8312,-30,-0.36%,32,8312,276,8310,8314,8404,7835,,一般,
2014/3/11,TX,201403,8690,8723,8678,8715,39,0.45%,67391,8713,55591,8714,8715,8772,7365,,一般,
