交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2017/4/5,TX,201704,9849,9968,9843,9961,140,1.43%,138318,9962,101119,9961,9963,9980,9547,,一般,
2017/4/5,TX,201705,9837,9956,9833,9951,140,1.43%,4865,9952,6182,9951,9953,9967,9770,,一般,
2017/4/5,TX,201706,9819,9940,9819,9936,137,1.40%,544,9937,4466,9936,9938,9950,8659,,一般,
2017/4/5,TX,201709,9487,9596,9486,9596,136,1.44%,195,9596,2080,9592,9597,9599,8430,,一般,
2017/4/5,TX,201712,9455,9562,9449,9562,140,1.49%,278,9562,1503,9558,9562,9562,8856,,一般,
2017/4/6,TX,201704,9930,9941,9880,9897,-65,-0.65%,111709,9895,96228,9895,9897,9980,9547,,一般,
2017/4/6,TX,201705,9922,9929,9873,9889,-63,-0.63%,4581,9888,7526,9887,9889,9967,9770,,一般,
2017/4/6,TX,201706,9913,9913,9860,9875,-62,-0.62%,362,9875,4400,9872,9874,9950,8659,,一般,
2017/4/6,TX,201709,9578,9578,9517,9530,-66,-0.69%,110,9530,2058,9530,9533,9599,8430,,一般,
2017/4/6,TX,201712,9538,9538,9487,9499,-63,-0.66%,104,9499,1566,9499,9502,9562,8856,,一般,
2017/4/7,TX,201704,9903,9905,9772,9863,-32,-0.32%,202548,9861,89649,9860,9863,9980,9547,,一般,
2017/4/7,TX,201705,9891,9897,9765,9851,-37,-0.37%,7023,9852,7988,9850,9853,9967,9765,,一般,
2017/4/7,TX,201706,9879,9880,9756,9839,-36,-0.36%,751,9839,4520,9837,9841,9950,8659,,一般,
2017/4/7,TX,201709,9536,9539,9419,9496,-34,-0.36%,408,9496,2086,9493,9496,9599,8430,,一般,
2017/4/7,TX,201712,9499,9499,9388,9462,-37,-0.39%,201,9462,1603,9461,9465,9562,8856,,一般,
2017/4/10,TX,201704,9868,9892,9843,9876,15,0.15%,94012,9875,88941,9875,9876,9980,9547,,一般,
2017/4/10,TX,201705,9860,9883,9837,9868,16,0.16%,3392,9867,8737,9866,9867,9967,9765,,一般,
2017/4/10,TX,201706,9833,9869,9824,9853,14,0.14%,404,9853,4545,9852,9854,9950,8659,,一般,
2017/4/10,TX,201709,9482,9525,9477,9506,10,0.11%,116,9506,2128,9504,9507,9599,8430,,一般,
