交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2018/1/2,TX,201801,10629,10710,10621,10709,76,0.71%,108602,10708,103067,10709,10710,10862,10308,,一般,
2018/1/2,TX,201801,10630,10650,10612,10613,-20,-0.19%,9987,-,-,10612,10613,10862,10308,,盤後,
2018/1/2,TX,201802,10608,10691,10607,10691,75,0.71%,2084,10690,2731,10690,10691,10691,10375,,一般,
2018/1/2,TX,201802,10615,10632,10595,10598,-18,-0.17%,283,-,-,10594,10596,10632,10375,,盤後,
2018/1/2,TX,201803,10590,10666,10587,10665,71,0.67%,355,10665,4382,10665,10668,10835,9146,,一般,
2018/1/2,TX,201803,10600,10605,10575,10575,-19,-0.18%,51,-,-,10571,10573,10835,9146,,盤後,
2018/1/2,TX,201806,10505,10590,10505,10590,69,0.66%,158,10590,3527,10589,10590,10784,9456,,一般,
2018/1/2,TX,201806,10525,10534,10507,10507,-14,-0.13%,37,-,-,10501,10503,10784,9456,,盤後,
2018/1/2,TX,201809,10121,10193,10121,10192,69,0.68%,215,10192,1913,10192,10193,10390,9830,,一般,
2018/1/2,TX,201809,10129,10141,10121,10121,-2,-0.02%,81,-,-,10100,10105,10390,9830,,盤後,
2018/1/3,TX,201801,10748,10797,10729,10789,81,0.76%,120998,10788,102723,10789,10790,10862,10308,,一般,
2018/1/3,TX,201801,10715,10746,10693,10745,37,0.35%,15370,-,-,10745,10746,10862,10308,,盤後,
2018/1/3,TX,201802,10732,10778,10718,10773,83,0.78%,2927,10772,3175,10772,10773,10778,10375,,一般,
2018/1/3,TX,201802,10697,10728,10676,10728,38,0.36%,435,-,-,10725,10729,10728,10375,,盤後,
2018/1/3,TX,201803,10717,10757,10693,10750,85,0.80%,506,10749,4304,10750,10752,10835,9146,,一般,
2018/1/3,TX,201803,10677,10705,10654,10705,40,0.38%,191,-,-,10702,10706,10835,9146,,盤後,
2018/1/3,TX,201806,10633,10677,10623,10675,85,0.80%,217,10672,3451,10673,10676,10784,9456,,一般,
2018/1/3,TX,201806,10592,10623,10585,10623,33,0.31%,722,-,-,10632,10635,10784,9456,,盤後,
2018/1/3,TX,201809,10225,10276,10215,10269,77,0.76%,710,10269,1641,10272,10275,10390,9830,,一般,
2018/1/3,TX,201809,10199,10215,10185,10215,23,0.23%,371,-,-,10218,10223,10390,9830,,盤後,
2018/1/4,TX,201801,10831,10840,10770,10837,49,0.45%,119190,10837,100306,10836,10838,10862,10308,,一般,
2018/1/4,TX,201801,10792,10836,10788,10831,43,0.40%,11136,-,-,10830,10831,10862,10308,,盤後,
2018/1/4,TX,201802,10813,10822,10754,10821,49,0.45%,2617,10820,3729,10819,10822,10822,10375,,一般,
2018/1/4,TX,201802,10775,10818,10774,10818,46,0.43%,319,-,-,10812,10815,10818,10375,,盤後,
2018/1/4,TX,201803,10790,10801,10736,10801,52,0.48%,356,10801,4359,10798,10802,10835,9146,,一般,
2018/1/4,TX,201803,10756,10797,10756,10797,48,0.45%,57,-,-,10792,10795,10835,9146,,盤後,
2018/1/4,TX,201806,10720,10723,10660,10723,51,0.48%,112,10723,3487,10719,10723,10784,9456,,一般,
2018/1/4,TX,201806,10680,10718,10680,10718,46,0.43%,15,-,-,10714,10717,10784,9456,,盤後,
2018/1/4,TX,201809,10326,10326,10260,10321,52,0.51%,339,10317,1565,10316,10321,10390,9830,,一般,
2018/1/4,TX,201809,10279,10316,10277,10316,47,0.46%,27,-,-,10313,10315,10390,9830,,盤後,
2018/1/5,TX,201801,10838,10867,10801,10857,20,0.18%,110637,10858,98934,10857,10858,10867,10308,,一般,
2018/1/5,TX,201801,10830,10865,10829,10849,12,0.11%,12527,-,-,10850,10851,10865,10308,,盤後,
2018/1/5,TX,201802,10824,10850,10786,10843,23,0.21%,2390,10843,4296,10841,10843,10850,10375,,一般,
2018/1/5,TX,201802,10830,10849,10816,10831,11,0.10%,396,-,-,10832,10835,10849,10375,,盤後,
2018/1/5,TX,201803,10804,10830,10768,10823,22,0.20%,413,10824,4405,10821,10824,10835,9146,,一般,
2018/1/5,TX,201803,10809,10828,10800,10811,10,0.09%,182,-,-,10811,10815,10835,9146,,盤後,
2018/1/5,TX,201806,10730,10753,10690,10745,22,0.21%,131,10744,3503,10742,10745,10784,9456,,一般,
2018/1/5,TX,201806,10721,10748,10721,10740,17,0.16%,19,-,-,10733,10737,10784,9456,,盤後,
2018/1/5,TX,201809,10330,10347,10287,10340,23,0.22%,200,10340,1515,10337,10340,10390,9830,,一般,
2018/1/5,TX,201809,10328,10344,10326,10339,22,0.21%,96,-,-,10330,10334,10390,9830,,盤後,
2018/1/8,TX,201801,10886,10900,10843,10886,28,0.26%,106537,10884,100507,10885,10886,10900,10308,,一般,
2018/1/8,TX,201801,10859,10887,10854,10882,24,0.22%,11114,-,-,10882,10885,10887,10308,,盤後,
2018/1/8,TX,201802,10866,10883,10828,10868,25,0.23%,2137,10868,4808,10868,10869,10883,10375,,一般,
2018/1/8,TX,201802,10843,10870,10840,10868,25,0.23%,335,-,-,10865,10870,10870,10375,,盤後,
2018/1/8,TX,201803,10848,10865,10812,10850,26,0.24%,344,10850,4490,10850,10852,10865,9146,,一般,
2018/1/8,TX,201803,10829,10848,10818,10848,24,0.22%,64,-,-,10845,10850,10848,9146,,盤後,
2018/1/8,TX,201806,10777,10785,10736,10772,28,0.26%,101,10772,3490,10773,10775,10785,9456,,一般,
2018/1/8,TX,201806,10748,10769,10742,10769,25,0.23%,26,-,-,10767,10773,10784,9456,,盤後,
2018/1/8,TX,201809,10376,10379,10329,10367,27,0.26%,233,10367,1461,10363,10365,10390,9830,,一般,
2018/1/8,TX,201809,10340,10368,10338,10368,28,0.27%,78,-,-,10359,10368,10390,9830,,盤後,
2018/1/9,TX,201801,10889,10909,10850,10881,-3,-0.03%,97025,10879,101379,10880,10881,10909,10308,,一般,
2018/1/9,TX,201801,10885,10893,10862,10883,-1,-0.01%,10067,-,-,10882,10884,10900,10308,,盤後,
2018/1/9,TX,201802,10875,10892,10837,10864,-4,-0.04%,2523,10865,5428,10864,10865,10892,10375,,一般,
2018/1/9,TX,201802,10868,10878,10846,10871,3,0.03%,238,-,-,10865,10869,10883,10375,,盤後,
2018/1/9,TX,201803,10855,10874,10819,10848,-2,-0.02%,454,10848,4612,10846,10849,10874,9146,,一般,
2018/1/9,TX,201803,10858,10859,10829,10849,-1,-0.01%,46,-,-,10847,10851,10865,9146,,盤後,
2018/1/9,TX,201806,10781,10796,10745,10771,-1,-0.01%,61,10771,3491,10771,10772,10796,9456,,一般,
2018/1/9,TX,201806,10778,10778,10755,10776,4,0.04%,33,-,-,10770,10775,10785,9456,,盤後,
2018/1/9,TX,201809,10368,10387,10335,10364,-3,-0.03%,142,10364,1554,10363,10365,10390,9830,,一般,
2018/1/9,TX,201809,10366,10370,10350,10370,3,0.03%,156,-,-,10364,10368,10390,9830,,盤後,
2018/1/10,TX,201801,10885,10904,10806,10809,-70,-0.64%,132570,10810,98375,10808,10810,10909,10308,,一般,
2018/1/10,TX,201801,10889,10900,10881,10896,17,0.16%,10857,-,-,10895,10896,10909,10308,,盤後,
2018/1/10,TX,201802,10876,10888,10794,10796,-69,-0.64%,5801,10797,7335,10796,10798,10892,10375,,一般,
2018/1/10,TX,201802,10871,10885,10868,10882,17,0.16%,352,-,-,10878,10882,10892,10375,,盤後,
2018/1/10,TX,201803,10858,10870,10779,10780,-68,-0.63%,662,10780,4580,10779,10781,10874,9146,,一般,
2018/1/10,TX,201803,10854,10866,10850,10866,18,0.17%,48,-,-,10861,10864,10874,9146,,盤後,
2018/1/10,TX,201806,10780,10793,10708,10708,-63,-0.58%,182,10708,3469,10707,10709,10796,9456,,一般,
2018/1/10,TX,201806,10777,10790,10777,10789,18,0.17%,13,-,-,10786,10789,10796,9456,,盤後,
2018/1/10,TX,201809,10367,10388,10306,10308,-56,-0.54%,216,10308,1630,10306,10309,10390,9830,,一般,
2018/1/10,TX,201809,10369,10386,10368,10383,19,0.18%,59,-,-,10381,10385,10390,9830,,盤後,
2018/1/11,TX,201801,10808,10834,10765,10801,-9,-0.08%,135869,10799,93929,10800,10801,10909,10308,,一般,
2018/1/11,TX,201801,10815,10815,10766,10793,-17,-0.16%,22085,-,-,10792,10795,10909,10308,,盤後,
2018/1/11,TX,201802,10789,10821,10755,10788,-9,-0.08%,6990,10787,10615,10788,10789,10892,10375,,一般,
2018/1/11,TX,201802,10797,10801,10755,10786,-11,-0.10%,828,-,-,10778,10784,10892,10375,,盤後,
2018/1/11,TX,201803,10770,10804,10740,10773,-7,-0.06%,588,10773,4920,10772,10774,10874,9146,,一般,
2018/1/11,TX,201803,10780,10780,10739,10764,-16,-0.15%,122,-,-,10762,10768,10874,9146,,盤後,
2018/1/11,TX,201806,10712,10733,10675,10704,-4,-0.04%,129,10704,3447,10703,10706,10796,9456,,一般,
