交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2003/1/2,TX,200301,4411,4485,4381,4452,47,1.07%,15261,4452,14514,4451,4452,4835,4381,,一般,
2003/1/2,TX,200302,4390,4468,4380,4447,32,0.72%,80,4457,299,4442,4457,4590,4380,,一般,
2003/1/2,TX,200303,4386,4470,4386,4470,70,1.59%,23,4455,135,4431,4455,6500,3751,,一般,
2003/1/2,TX,200306,-,-,-,-,-,-,0,4439,22,4410,4490,5150,3810,,一般,
2003/1/2,TX,200309,-,-,-,-,-,-,0,4467,7,4401,4520,4700,4357,,一般,
2003/1/3,TX,200301,4551,4594,4536,4571,119,2.67%,17261,4571,13687,4570,4571,4835,4381,,一般,
2003/1/3,TX,200302,4502,4580,4502,4551,94,2.11%,98,4551,350,4551,4564,4590,4380,,一般,
2003/1/3,TX,200303,4530,4575,4501,4560,105,2.36%,11,4515,133,4515,4578,6500,3751,,一般,
2003/1/3,TX,200306,4530,4560,4530,4560,121,2.73%,4,4568,22,4528,4568,5150,3810,,一般,
2003/1/3,TX,200309,-,-,-,-,-,-,0,4586,7,4490,4624,4700,4357,,一般,
2003/1/6,TX,200301,4573,4646,4563,4635,64,1.40%,14621,4635,15446,4634,4635,4835,4381,,一般,
2003/1/6,TX,200302,4577,4630,4558,4625,74,1.63%,155,4625,438,4620,4630,4630,4380,,一般,
2003/1/6,TX,200303,4800,4800,4600,4610,95,2.10%,6,4579,135,4600,4650,6500,3751,,一般,
2003/1/6,TX,200306,-,-,-,-,-,-,0,4632,22,4583,4650,5150,3810,,一般,
2003/1/6,TX,200309,4578,4578,4578,4578,-8,-0.17%,1,4578,7,4527,4730,4700,4357,,一般,
2003/1/7,TX,200301,4687,4700,4639,4641,6,0.13%,14614,4641,15700,4641,4642,4835,4381,,一般,
2003/1/7,TX,200302,4648,4699,4620,4632,7,0.15%,226,4632,586,4631,4640,4699,4380,,一般,
